GeneId	x
ENSP00000465584	-0.61153111074064
ENSP00000450232	0.759880712789601
ENSP00000272203	0.82556514449977
ENSP00000377127	1.25279396402011
ENSP00000418692	0.00329874709903386
ENSP00000282394	1.1918326599358
ENSP00000416684	1.18925788998928
ENSP00000398826	-1.04669279365949
ENSP00000398347	-0.0219315473936225
ENSP00000461814	-1.05993637534368
ENSP00000454507	-0.687044029004702
ENSP00000445197	-0.513135685035531
ENSP00000455984	-1.41505752671482
ENSP00000389348	-0.560132744134485
ENSP00000414402	0.324620346859473
ENSP00000391361	-0.764532156627165
ENSP00000393590	-1.17142069735298
ENSP00000385444	0.617294330666115
ENSP00000439478	1.5553603101256
ENSP00000451611	1.03695616707317
ENSP00000462924	0.363986412381147
ENSP00000228922	1.1533363028536
ENSP00000456323	-1.72396016400176
ENSP00000424093	1.07263742599456
ENSP00000454077	-0.306404819590533
ENSP00000469919	0.034823150715442
ENSP00000449253	0.510420631253079
ENSP00000419436	0.552936751333848
ENSP00000468560	0.175902392140148
ENSP00000396231	1.54451831787758
ENSP00000242839	-1.24984101601133
ENSP00000420211	3.0449756934468
ENSP00000449564	-0.087762129258764
ENSP00000390294	-0.633438048085167
ENSP00000314664	-1.12625502185746
ENSP00000292823	0.314064308375437
ENSP00000400252	-0.642251394176374
ENSP00000418410	-0.706778532758429
ENSP00000473676	-1.16243043318887
ENSP00000463371	-1.5431284024397
ENSP00000407840	0.496125619705813
ENSP00000431051	2.59404806376363
ENSP00000384604	0.855253339688316
ENSP00000437846	1.83492873914605
ENSP00000459446	0.128487174639897
ENSP00000219066	0.0226838975945698
ENSP00000401145	1.01886208811926
ENSP00000202917	0.130573722077984
ENSP00000428947	1.43563079706772
ENSP00000472344	-0.213485107131561
ENSP00000465950	-1.46066938621357
ENSP00000370770	0.0565962295520706
ENSP00000472987	1.45977630724806
ENSP00000477148	-0.96358004890912
ENSP00000388720	-0.0139360862440374
ENSP00000468660	-0.605730062182131
ENSP00000435526	0.856626299269893
ENSP00000390962	0.810095927728338
ENSP00000459044	0.475823594382936
ENSP00000470780	-0.0849153878106795
ENSP00000475606	0.324600661473251
ENSP00000404269	0.924331519363887
ENSP00000469049	0.743023003812591
ENSP00000448070	2.80546242562873
ENSP00000416974	0.863594409673611
ENSP00000358320	1.45589816752383
ENSP00000431559	2.78312948786208
ENSP00000428930	-1.88579140893222
ENSP00000409626	0.0764236114800003
ENSP00000444220	0.820220982676424
ENSP00000397242	-1.58224999891419
ENSP00000298943	-0.20799108965493
ENSP00000460851	-1.43645895338089
ENSP00000354623	0.576445840834057
ENSP00000274376	-0.0450138474843491
ENSP00000345147	-0.9480107235224
ENSP00000432355	0.386838585972396
ENSP00000454854	1.59872250581103
ENSP00000452938	0.103175872687801
ENSP00000360500	1.95010860731462
ENSP00000380227	0.340595793595495
ENSP00000428748	-2.44831309869591
ENSP00000442415	-0.168519183709222
ENSP00000407805	0.465590768366128
ENSP00000468772	1.52490805301005
ENSP00000268446	1.29404411796382
ENSP00000370723	1.09282566491507
ENSP00000460730	-0.472438733186655
ENSP00000389592	-0.0752803844387508
ENSP00000418644	-0.935689700130393
ENSP00000234590	0.813785592588064
ENSP00000461567	-0.873339521674492
ENSP00000423504	-0.210154533804916
ENSP00000370980	-1.09038642495795
ENSP00000409746	1.71247642552968
ENSP00000357030	-0.239748307343525
ENSP00000430341	0.0569344582058472
ENSP00000405574	0.14770836931493
ENSP00000430163	-1.19085102573355
ENSP00000418414	0.525231139341357
ENSP00000369340	0.393232198161565
ENSP00000278386	0.84191503858856
ENSP00000387226	-0.290412200421864
ENSP00000370220	-1.46280409613687
ENSP00000419847	-0.660430902862559
ENSP00000458666	-0.187628273832676
ENSP00000438861	-0.843457683339073
ENSP00000356474	-0.516394282915932
ENSP00000384085	3.24010829793127
ENSP00000265495	1.21200511262852
ENSP00000365048	1.10329853834506
ENSP00000390824	1.42865368567448
ENSP00000454650	-0.0953186534978003
ENSP00000396218	1.33709581578902
ENSP00000393084	1.25460472621927
ENSP00000462329	-0.214214208757374
ENSP00000343442	-0.0292587846906991
ENSP00000397572	-1.49205963537478
ENSP00000449004	0.987061404431186
ENSP00000456128	0.490454646370278
ENSP00000461137	2.0463495832151
ENSP00000240285	0.996776406284405
ENSP00000396333	0.503182228441505
ENSP00000415464	0.260054332029035
ENSP00000417845	-0.874913130564275
ENSP00000466345	0.677989582541921
ENSP00000434692	-0.156112049147872
ENSP00000391115	-1.35538644651859
ENSP00000361507	1.17270549719438
ENSP00000433103	0.152375224798688
ENSP00000469366	-0.352500019201672
ENSP00000391658	0.741552266183555
ENSP00000446480	0.538968566418048
ENSP00000414661	0.638096944846307
ENSP00000354718	-0.318219441517342
ENSP00000405555	0.919380128757492
ENSP00000420782	0.0575177997189611
ENSP00000423313	-0.153363386312888
ENSP00000458088	-0.485556124010998
ENSP00000429133	-0.0931905127846078
ENSP00000426120	1.48845848749776
ENSP00000430459	0.416616467279405
ENSP00000363157	1.18582057750174
ENSP00000394528	0.236810685899734
ENSP00000448049	0.916254539999155
ENSP00000435248	0.244242439832623
ENSP00000361772	-0.653113294869247
ENSP00000443197	-0.214421401579966
ENSP00000394417	0.520060573799503
ENSP00000423888	0.309140669124303
ENSP00000455927	0.808934252763669
ENSP00000459226	-0.610324939922032
ENSP00000396429	-1.48294685528337
ENSP00000422921	1.83010530291669
ENSP00000476290	0.0934910729111678
ENSP00000430684	-1.64629036419001
ENSP00000458218	-0.399767902838884
ENSP00000337452	1.12560891847785
ENSP00000265100	0.923232714366193
ENSP00000251630	0.0994436610357102
ENSP00000397927	0.0956092709600334
ENSP00000340749	-2.11041184592549
ENSP00000408958	-0.446249423367089
ENSP00000450222	-1.74977780351608
ENSP00000467511	0.012272242533705
ENSP00000411818	-1.11112242292837
ENSP00000343273	0.397270987412227
ENSP00000361868	-0.116990115192958
ENSP00000419868	0.389287227354036
ENSP00000458591	1.73118163865021
ENSP00000476787	1.36210305713607
ENSP00000383105	2.18341800920322
ENSP00000386043	-0.148723491453328
ENSP00000457602	-1.17492656455743
ENSP00000242109	-0.696292120542282
ENSP00000263275	-0.246621604763878
ENSP00000354720	-0.552451734280019
ENSP00000239882	-0.0313191929057575
ENSP00000382140	1.6155533189412
ENSP00000370282	0.337095101188574
ENSP00000261458	1.90465045296117
ENSP00000461429	-0.542202012072483
ENSP00000456511	0.269517065998875
ENSP00000320084	-1.42132046882454
ENSP00000470631	-0.375508492217163
ENSP00000443353	-0.124911233519518
ENSP00000338607	1.02524409740561
ENSP00000469017	0.987236593673301
ENSP00000385887	1.48175613581946
ENSP00000464931	0.710635207279349
ENSP00000384172	0.78362001422862
ENSP00000465250	-0.311409148383746
ENSP00000463095	-0.247493401703086
ENSP00000463814	-1.54732824209944
ENSP00000428422	1.75872170113927
ENSP00000315147	-0.0485381965818408
ENSP00000320784	-0.756828812565136
ENSP00000324651	1.59158940071901
ENSP00000413216	1.52946951033635
ENSP00000453898	-0.319634042573571
ENSP00000472955	0.72009438718202
ENSP00000397672	-1.26082771214748
ENSP00000435903	0.548825968010325
ENSP00000404296	0.393110532130967
ENSP00000456677	1.28178141301018
ENSP00000473124	1.67003844887636
ENSP00000453235	-0.0132346041512786
ENSP00000265093	0.796034376413436
ENSP00000332148	1.51149697830524
ENSP00000457098	-1.53666948006629
ENSP00000418957	-1.37986109522033
ENSP00000421972	-0.0673688467311961
ENSP00000465438	-0.661246097605803
ENSP00000408283	1.81529099075819
ENSP00000439321	-0.28084697227592
ENSP00000357314	1.23549568281329
ENSP00000452933	-0.245835087520783
ENSP00000430286	-0.482308731101276
ENSP00000314144	0.195144107131396
ENSP00000461910	-0.755659676136119
ENSP00000468799	1.50078962985002
ENSP00000418767	-0.00403897836917951
ENSP00000472475	-0.110725359763767
ENSP00000386300	-1.40518284819366
ENSP00000407860	0.35869192425656
ENSP00000419244	1.09719658452378
ENSP00000445435	-0.655975279218403
ENSP00000451487	-0.820311871872073
ENSP00000302468	0.2203518147824
ENSP00000458337	-0.577321185234018
ENSP00000428936	0.230565317956138
ENSP00000418379	0.698923939169477
ENSP00000412186	0.13197909227911
ENSP00000381280	-0.718803503733632
ENSP00000399792	1.2617822395535
ENSP00000396596	0.962974095352375
ENSP00000437971	1.09110993511113
ENSP00000448178	1.13811456132291
ENSP00000373095	-0.155388784856491
ENSP00000279386	-0.399609372430125
ENSP00000399529	-0.307186576797511
ENSP00000318351	-0.933319067685476
ENSP00000333504	1.81851725556761
ENSP00000365655	0.0730215878841071
ENSP00000270115	2.67677513995148
ENSP00000436040	1.14579080408172
ENSP00000360669	-2.86742820303258
ENSP00000419900	0.807731615372933
ENSP00000452083	0.281626279827523
ENSP00000402846	-0.551269847091739
ENSP00000413897	0.229356394818992
ENSP00000362744	-1.05563237252943
ENSP00000437655	-1.50381653597684
ENSP00000454408	1.13041424993891
ENSP00000434953	-0.646562112099892
ENSP00000437684	0.40710290224121
ENSP00000348283	0.090306773360119
ENSP00000449732	-1.96256092864941
ENSP00000418471	-0.335679515856446
ENSP00000013125	0.859494759245817
ENSP00000466797	0.499483693627089
ENSP00000382975	-0.75227911188329
ENSP00000451013	0.981815533514465
ENSP00000366161	1.04093193303524
ENSP00000390636	-0.536987476453095
ENSP00000435618	-0.0824394770622979
ENSP00000435438	-0.496945379351798
ENSP00000389298	-1.89936634117409
ENSP00000402265	0.0932836911716317
ENSP00000243189	0.125858772920408
ENSP00000423829	0.329726765300676
ENSP00000426044	0.986522221210482
ENSP00000443876	-0.134463639479458
ENSP00000474599	-0.0177818772960777
ENSP00000463983	0.491455960363772
ENSP00000320252	1.88838139976306
ENSP00000346660	0.0961036491042876
ENSP00000457262	0.136562438575724
ENSP00000347856	-0.774893365089136
ENSP00000453737	1.66307370649954
ENSP00000359049	-1.19784316047626
ENSP00000389899	0.420195260009434
ENSP00000440611	-0.212189109946182
ENSP00000400558	-0.0354947196352636
ENSP00000466466	-0.0922397064427646
ENSP00000331120	1.48119496683535
ENSP00000450574	-0.654693277958103
ENSP00000446433	-1.80493488723289
ENSP00000415548	-0.431375136931617
ENSP00000401147	-1.41753336939734
ENSP00000457038	-0.560744999562314
ENSP00000360967	1.17145823828776
ENSP00000364289	-1.3034222570698
ENSP00000438381	-0.0628268584407368
ENSP00000466419	0.25571376966146
ENSP00000457453	0.526720868724839
ENSP00000421282	-0.20583263384115
ENSP00000446618	0.140896550056361
ENSP00000353898	-0.642122322325556
ENSP00000457017	-1.20501179124573
ENSP00000342924	1.61282630891694
ENSP00000339834	-0.148289011152567
ENSP00000407338	-0.569950436839898
ENSP00000396829	-0.1214124200223
ENSP00000475503	1.14413089420298
ENSP00000467094	-0.825545860196984
ENSP00000384381	0.664088627554543
ENSP00000384720	-0.450758305902673
ENSP00000434058	0.681192523079344
ENSP00000435448	1.79004589172973
ENSP00000009530	-0.534467718046637
ENSP00000356766	0.402255970383077
ENSP00000460334	0.531558716129077
ENSP00000440512	-0.377009179197155
ENSP00000464359	-1.35586194889887
ENSP00000320168	-1.18906472634024
ENSP00000361077	0.677824823655977
ENSP00000447854	0.780659209412577
ENSP00000431558	-0.602340174689411
ENSP00000465919	0.284927401899992
ENSP00000395166	0.647764207737965
ENSP00000454022	-0.0767762125912995
ENSP00000466914	-0.0598062965723665
ENSP00000463454	0.489010633612192
ENSP00000415048	1.34386028388986
ENSP00000313377	-0.29377035620064
ENSP00000382691	-0.554032808935484
ENSP00000335929	-0.880405575232311
ENSP00000414670	-0.127166856318735
ENSP00000230582	0.658411485536509
ENSP00000454511	0.813907624168486
ENSP00000466052	-2.55761278771032
ENSP00000390663	0.486035924744691
ENSP00000415292	-1.41416959553112
ENSP00000472453	0.141299343684098
ENSP00000448099	-0.783616631895594
ENSP00000413474	0.316982471456044
ENSP00000312458	-0.303140495951996
ENSP00000460270	-1.2985328582831
ENSP00000425484	0.460984186985147
ENSP00000352925	0.050559263102048
ENSP00000432057	0.638939229337504
ENSP00000455688	-0.00399889819777387
ENSP00000370607	0.184515264116538
ENSP00000329093	1.16514624709381
ENSP00000410329	0.670718091996787
ENSP00000361298	-1.33274128727721
ENSP00000381177	1.14941891296262
ENSP00000436159	0.619701598364452
ENSP00000348056	1.3466074880091
ENSP00000302556	-0.056481746456614
ENSP00000444296	-0.114717614828469
ENSP00000306356	0.339581512652022
ENSP00000370091	0.0699950084693365
ENSP00000258526	0.0720400694270888
ENSP00000362824	1.66778030818588
ENSP00000390200	1.9761315036647
ENSP00000326609	1.06313216825566
ENSP00000320893	0.131703327246912
ENSP00000394548	-0.935343947368265
ENSP00000416420	1.2668461518589
ENSP00000461573	1.70967409358492
ENSP00000440731	0.667380585700095
ENSP00000466751	0.53726963920806
ENSP00000276682	0.106012545064229
ENSP00000350846	1.39776059351964
ENSP00000308396	1.60403845298653
ENSP00000378462	-1.50650326367778
ENSP00000458912	-0.414210599236588
ENSP00000449372	-0.772949338922833
ENSP00000346453	-1.62771946011205
ENSP00000405913	0.766755750635194
ENSP00000393272	1.74296320761957
ENSP00000426708	-0.697096579806852
ENSP00000427520	-0.631333866075636
ENSP00000414250	-0.348908145805664
ENSP00000455114	1.92638066730055
ENSP00000404486	-0.689006146494284
ENSP00000312679	0.667159348471551
ENSP00000441818	0.105984394712893
ENSP00000470356	-0.552819069611718
ENSP00000462171	-1.77358352231786
ENSP00000440089	-1.77148858745808
ENSP00000410955	-0.659315820358809
ENSP00000356984	-1.53634355164007
ENSP00000456592	0.762900057071568
ENSP00000469848	0.364547915959568
ENSP00000439362	-0.249804964940436
ENSP00000431107	1.39834965447108
ENSP00000471695	-0.0930455179694093
ENSP00000426643	1.71497396091195
ENSP00000456171	1.45961301940237
ENSP00000436694	-0.0796458450907664
ENSP00000425941	-0.401282702970163
ENSP00000366654	2.0589377681055
ENSP00000245539	1.2617095505399
ENSP00000465304	-0.451874056058233
ENSP00000455198	1.92865071169909
ENSP00000378714	0.501828461854769
ENSP00000433868	-0.29407125192398
ENSP00000452826	-0.0981769370937055
ENSP00000409290	-1.13898347558764
ENSP00000426109	-0.185833243273963
ENSP00000400482	-0.465400364615537
ENSP00000336816	0.448218737487575
ENSP00000361328	1.07081834498406
ENSP00000404372	-0.747164731713672
ENSP00000386806	0.276268922455659
ENSP00000464408	0.839215605378324
ENSP00000394190	0.237102087659624
ENSP00000452223	0.680725234483907
ENSP00000435564	-0.749517550296476
ENSP00000467048	-0.407530509222673
ENSP00000364814	-1.77740140731037
ENSP00000365683	-1.03222161925728
ENSP00000329467	0.185193244883733
ENSP00000400840	-0.86361757723552
ENSP00000387633	-0.271135670682176
ENSP00000405166	0.595583336281591
ENSP00000465595	1.43295837234008
ENSP00000425652	0.509218763731397
ENSP00000431428	2.32385245418106
ENSP00000418601	0.857723754721579
ENSP00000340427	-1.19889339014144
ENSP00000453589	1.03089053419176
ENSP00000214869	-0.226075394107073
ENSP00000315351	-0.719523335966176
ENSP00000443768	-0.631193984590555
ENSP00000364691	-1.03577359780752
ENSP00000244204	-0.258541640707343
ENSP00000348435	1.25504084935126
ENSP00000430388	-0.820720294163731
ENSP00000259406	-0.877076248719031
ENSP00000460331	0.957887326644682
ENSP00000410447	0.388425946142558
ENSP00000405428	-0.29832371613922
ENSP00000377729	-1.60468288742808
ENSP00000403805	0.662384528839507
ENSP00000472883	-0.4868485113792
ENSP00000358535	0.90571681117502
ENSP00000379444	0.926126040045752
ENSP00000456699	-0.922461780469388
ENSP00000474632	-0.183319752910063
ENSP00000306351	-0.954758331478632
ENSP00000467553	0.386944984140776
ENSP00000397323	2.38729167330502
ENSP00000414137	1.39590129711622
ENSP00000418316	1.43450485181326
ENSP00000434588	0.928226909913325
ENSP00000379502	1.25519354725878
ENSP00000349482	-2.08072146784925
ENSP00000460203	-0.700946970963176
ENSP00000357292	0.940530168752487
ENSP00000225410	-1.56079092983918
ENSP00000413850	1.03029974955801
ENSP00000427798	-0.957108761833382
ENSP00000261534	0.377945812222527
ENSP00000465412	0.556114282564179
ENSP00000329210	0.895009692100282
ENSP00000460926	2.85282420485068
ENSP00000463496	0.887115900133221
ENSP00000419608	-0.206463778666337
ENSP00000283928	1.23906314864556
ENSP00000399903	-0.684244333819605
ENSP00000271850	-0.510183608096014
ENSP00000312837	-0.21500457253198
ENSP00000406937	0.555470448072964
ENSP00000413092	-0.0798594436496128
ENSP00000416732	0.811892709764518
ENSP00000476665	1.56405688218545
ENSP00000000412	-1.24431043142008
ENSP00000394329	0.845687612837352
ENSP00000250383	-0.398240967093408
ENSP00000395627	0.0704278047627569
ENSP00000423152	-0.986879470842831
ENSP00000377056	1.59469227402071
ENSP00000477037	0.166909520457591
ENSP00000426475	-0.656964985118465
ENSP00000464749	0.927765965740731
ENSP00000429394	-0.120066886882776
ENSP00000340689	-0.672531403069992
ENSP00000371040	-0.320201112608216
ENSP00000461357	0.560387984433187
ENSP00000428137	0.968269238888319
ENSP00000386259	1.02800551732345
ENSP00000356162	-2.00474046242618
ENSP00000257068	-0.585742681260282
ENSP00000466425	-0.640482830420468
ENSP00000428029	-0.197817889457144
ENSP00000399449	0.298271519827273
ENSP00000387019	-0.788829968545015
ENSP00000361172	0.435079477709872
ENSP00000294818	1.11077694831095
ENSP00000399420	0.0180966619471351
ENSP00000386383	1.14394085692719
ENSP00000390497	0.614972218892154
ENSP00000382543	1.12080561161128
ENSP00000416311	1.01357778763867
ENSP00000391646	-0.757370184396686
ENSP00000412229	-1.3536115764994
ENSP00000474027	0.4829882369772
ENSP00000355856	-0.427020339198125
ENSP00000429830	-0.506661303170025
ENSP00000423648	0.0635798812464391
ENSP00000237530	1.25383646650249
ENSP00000420293	-1.3199632652688
ENSP00000361180	-1.18742283443687
ENSP00000434636	-1.77992887710377
ENSP00000405639	-1.20736666931082
ENSP00000392478	-0.902943074349337
ENSP00000390303	1.32850567516225
ENSP00000378104	0.456240717438513
ENSP00000412531	-0.830665011209718
ENSP00000353890	0.755630732356961
ENSP00000442502	-0.0536335583367103
ENSP00000343147	0.749047256043074
ENSP00000463808	0.172121799669799
ENSP00000456446	-0.864790916498637
ENSP00000342343	2.15233276769292
ENSP00000403346	-0.455961529270018
ENSP00000394162	-0.355354464327494
ENSP00000369627	2.5851654034426
ENSP00000428978	-0.264225205928993
ENSP00000402987	0.716829579037973
ENSP00000340445	-0.318363711997987
ENSP00000418416	0.567386088860058
ENSP00000418134	-1.00030186741175
ENSP00000426078	-0.190948760487784
ENSP00000446378	2.24031530908339
ENSP00000366982	2.08227791520668
ENSP00000469074	2.69014926190725
ENSP00000421780	0.242941319274911
ENSP00000470644	0.141113355942121
ENSP00000436827	1.70470837157309
ENSP00000452967	0.538065637074543
ENSP00000464605	-0.684412315941877
ENSP00000404851	2.74144333977089
ENSP00000359170	-0.164944819238613
ENSP00000301965	0.189301784749583
ENSP00000296525	-1.52264061474445
ENSP00000415971	0.364222487403705
ENSP00000368646	-0.572461435872468
ENSP00000426150	0.617482537050774
ENSP00000436545	1.28539235916968
ENSP00000391055	1.61503134192384
ENSP00000474178	1.2011600493026
ENSP00000364448	0.0196669039938447
ENSP00000286639	-1.1652197868265
ENSP00000248306	0.0296164302727455
ENSP00000374448	-2.18026766299039
ENSP00000297262	0.0406628421957479
ENSP00000395238	0.122916933899868
ENSP00000367904	-1.47827685214235
ENSP00000376947	-0.221825443700179
ENSP00000409015	-1.33981150801643
ENSP00000431071	-0.891981487672684
ENSP00000444701	-0.258315438954057
ENSP00000435323	-0.251408833330587
ENSP00000176643	-0.959445821499607
ENSP00000361355	0.408550505124538
ENSP00000360971	0.359500776654516
ENSP00000435632	-0.751477931722596
ENSP00000447179	-1.04944942051877
ENSP00000372347	-2.52380222381632
ENSP00000265132	-0.00990352585031416
ENSP00000377315	-0.621722489987711
ENSP00000444241	-0.640111878453102
ENSP00000351039	0.73800991727177
ENSP00000447431	-1.24035534407415
ENSP00000278409	0.190602794540148
ENSP00000355536	0.426506900808545
ENSP00000394909	-0.492995946167969
ENSP00000428722	0.0398615205925952
ENSP00000393734	0.96032699618809
ENSP00000315379	1.11937383174048
ENSP00000420350	0.848973291887316
ENSP00000419010	-0.137390019656104
ENSP00000344851	-1.13283877976793
ENSP00000221576	0.0447919558183608
ENSP00000391704	-0.832509410891723
ENSP00000346585	0.416266008925581
ENSP00000444909	0.547901697040696
ENSP00000307660	1.17611952547337
ENSP00000440152	-0.630190644913812
ENSP00000474336	-0.271212548370291
ENSP00000297156	0.45003228162815
ENSP00000410385	-0.963989340143567
ENSP00000421116	-2.03548712416835
ENSP00000353587	1.96484521638716
ENSP00000476814	-1.25277232521461
ENSP00000363376	0.120667959516527
ENSP00000440646	-0.129052246362335
ENSP00000459547	-0.930816635253754
ENSP00000474230	0.212279231509901
ENSP00000263401	-0.765529484519484
ENSP00000461722	-0.643919536353496
ENSP00000270452	0.575736529825787
ENSP00000363963	-1.70760024074171
ENSP00000432387	-0.457975803036726
ENSP00000424168	0.189660017163526
ENSP00000378161	-1.11801082942006
ENSP00000452737	0.630608685880905
ENSP00000444971	-0.539379723143715
ENSP00000466266	2.11203811033714
ENSP00000469178	0.295590549630597
ENSP00000317360	0.353680582631092
ENSP00000398557	-0.998680466209801
ENSP00000405905	-1.60084370438848
ENSP00000457293	0.620957939289534
ENSP00000477406	-0.302893867807501
ENSP00000448508	1.019189692747
ENSP00000360672	0.186428237754933
ENSP00000456748	0.33015581367316
ENSP00000405726	-0.566986938926741
ENSP00000454909	-0.574567795660358
ENSP00000467605	-0.190724507561128
ENSP00000314343	2.26309765894613
ENSP00000410411	-0.179532819256681
ENSP00000380099	0.242943084826927
ENSP00000395578	1.94155583733178
ENSP00000359398	0.895786519340713
ENSP00000461884	-0.766141232713712
ENSP00000411137	-0.20110955124855
ENSP00000350075	-0.312581250737318
ENSP00000360367	1.91909690784003
ENSP00000297979	-0.543745825455961
ENSP00000385298	-0.69573719106664
ENSP00000393892	-0.226592076910396
ENSP00000370046	-0.157569068122874
ENSP00000389837	-1.49753865993922
ENSP00000435508	-0.0215862572990373
ENSP00000415332	-0.637823301635338
ENSP00000451646	0.110514857794026
ENSP00000287701	0.391597595718043
ENSP00000428105	0.951326049836937
ENSP00000417179	-0.529021690479014
ENSP00000301945	0.917822575487348
ENSP00000436541	0.582552624456837
ENSP00000340935	-0.0201070319051834
ENSP00000402360	2.09370505126218
ENSP00000259873	-1.37421989551906
ENSP00000410220	-1.27184751776609
ENSP00000392985	1.15525024772892
ENSP00000459867	0.907246584116007
ENSP00000418733	1.10734270473308
ENSP00000435822	0.126743385686261
ENSP00000328814	0.801843933277878
ENSP00000421488	1.16336779063833
ENSP00000457338	0.499745020285233
ENSP00000447410	-0.140350324919193
ENSP00000314807	-0.240404120489909
ENSP00000392624	-0.600077196099408
ENSP00000395967	-0.812478174075198
ENSP00000441682	-0.714917602965869
ENSP00000359656	0.671187891212976
ENSP00000453741	-0.10371459497793
ENSP00000456188	0.515371487812786
ENSP00000347129	-1.24120102353173
ENSP00000424628	1.57488931081556
ENSP00000417967	0.555575377683715
ENSP00000450028	-0.537692048403811
ENSP00000451009	1.70074325054082
ENSP00000396555	1.26316756477424
ENSP00000390096	-0.435388101783486
ENSP00000405709	-0.824847178680793
ENSP00000353822	0.0664339275000188
ENSP00000469459	0.508020642410767
ENSP00000318128	1.0113889356397
ENSP00000390349	-0.412785214605227
ENSP00000400487	1.32813119735791
ENSP00000468536	0.660540729413406
ENSP00000464592	-0.589781659089969
ENSP00000289388	0.212808648551681
ENSP00000446515	0.0789671056068889
ENSP00000396638	-0.114894762908378
ENSP00000386876	-0.839386253801187
ENSP00000391229	1.04706438800012
ENSP00000433659	0.56143163687914
