kegg.names labels type x y width height DCIS_1 DCIS_2 DCIS_3 DCIS_1.col DCIS_2.col DCIS_3.col
270 3290 HSD11B1 gene 552 882 46 17 -0.064537757609874 -0.017146350178928 -0.00667463185437622 #9EDE9E #9EDE9E #9EDE9E
271 1109 AKR1C4 gene 666 930 46 17 -0.081714273950209 0.000306969845702554 0.0651301442801921 #9EDE9E #9EDE9E #9EDE9E
272 6718 AKR1D1 gene 558 970 46 17 0.0230900397296807 -0.0253357731125874 -0.0247087973543136 #9EDE9E #9EDE9E #9EDE9E
274 7363 UGT2B4 gene 761 970 46 17 1.24864414431231 -0.07260987095564 -0.335044583330089 #E96A6A #9EDE9E #6AE96A
275 6715 SRD5A1 gene 561 1041 46 17 -0.606882629825417 -0.44772575246166 -0.26665354844049 #35F435 #35F435 #6AE96A
276 1109 AKR1C4 gene 663 1040 46 17 -0.081714273950209 0.000306969845702554 0.0651301442801921 #9EDE9E #9EDE9E #9EDE9E
277 7363 UGT2B4 gene 760 1040 46 17 1.24864414431231 -0.07260987095564 -0.335044583330089 #E96A6A #9EDE9E #6AE96A
278 1588 CYP19A1 gene 563 1103 46 17 -0.133066700784235 -0.0381216005995215 0.0101632812325709 #6AE96A #9EDE9E #9EDE9E
279 1577 CYP3A5 gene 970 1091 46 17 -0.0734096731660774 -0.00720338846379676 -0.00946682701890378 #9EDE9E #9EDE9E #9EDE9E
281 1588 CYP19A1 gene 564 1234 46 17 -0.133066700784235 -0.0381216005995215 0.0101632812325709 #6AE96A #9EDE9E #9EDE9E
282 1543 CYP1A1 gene 970 1233 46 17 -0.171302048192102 0.0258753984810269 0.137935061239738 #6AE96A #9EDE9E #9EDE9E
283 7363 UGT2B4 gene 1071 1232 46 17 1.24864414431231 -0.07260987095564 -0.335044583330089 #E96A6A #9EDE9E #6AE96A
284 3292 HSD17B1 gene 1024 1158 46 17 -1.41884303590631 0.414448967517521 -1.94739281748529 #00FF00 #D3D3D3 #00FF00
285 6715 SRD5A1 gene 564 1294 46 17 -0.606882629825417 -0.44772575246166 -0.26665354844049 #35F435 #35F435 #6AE96A
286 1109 AKR1C4 gene 669 1295 46 17 -0.081714273950209 0.000306969845702554 0.0651301442801921 #9EDE9E #9EDE9E #9EDE9E
287 6718 AKR1D1 gene 564 1359 46 17 0.0230900397296807 -0.0253357731125874 -0.0247087973543136 #9EDE9E #9EDE9E #9EDE9E
288 7363 UGT2B4 gene 564 1423 46 17 1.24864414431231 -0.07260987095564 -0.335044583330089 #E96A6A #9EDE9E #6AE96A
289 7363 UGT2B4 gene 970 944 46 17 1.24864414431231 -0.07260987095564 -0.335044583330089 #E96A6A #9EDE9E #6AE96A
291 1543 CYP1A1 gene 970 1050 46 17 -0.171302048192102 0.0258753984810269 0.137935061239738 #6AE96A #9EDE9E #9EDE9E
292 1312 COMT gene 1065 1050 46 17 0.0833571474562849 0.337899300347795 -0.0873175981208929 #9EDE9E #D3D3D3 #9EDE9E
293 7363 UGT2B4 gene 1146 1026 46 17 1.24864414431231 -0.07260987095564 -0.335044583330089 #E96A6A #9EDE9E #6AE96A
295 7363 UGT2B4 gene 1148 1260 46 17 1.24864414431231 -0.07260987095564 -0.335044583330089 #E96A6A #9EDE9E #6AE96A
297 1312 COMT gene 1071 1284 46 17 0.0833571474562849 0.337899300347795 -0.0873175981208929 #9EDE9E #D3D3D3 #9EDE9E
298 1545 CYP1B1 gene 970 1285 46 17 0.737954146234881 -1.32759782109891 -0.241552216212563 #D3D3D3 #00FF00 #6AE96A
299 6783 SULT1E1 gene 901 921 46 17 -0.0178096717261118 -0.0149704677398228 -0.0328544028068176 #9EDE9E #9EDE9E #9EDE9E
304 7363 UGT2B4 gene 970 1387 46 17 1.24864414431231 -0.07260987095564 -0.335044583330089 #E96A6A #9EDE9E #6AE96A
312 1109 AKR1C4 gene 803 391 46 17 -0.081714273950209 0.000306969845702554 0.0651301442801921 #9EDE9E #9EDE9E #9EDE9E
319 1581 CYP7A1 gene 262 900 46 17 -0.553092760343807 -0.0890343921101833 0.197129126930245 #35F435 #9EDE9E #9EDE9E
336 1585 CYP11B2 gene 708 269 46 17 -0.0989910005178816 -0.157959205765331 0.0689609363849186 #9EDE9E #6AE96A #9EDE9E
347 1588 CYP19A1 gene 663 1103 46 17 -0.133066700784235 -0.0381216005995215 0.0101632812325709 #6AE96A #9EDE9E #9EDE9E
348 1588 CYP19A1 gene 786 1103 46 17 -0.133066700784235 -0.0381216005995215 0.0101632812325709 #6AE96A #9EDE9E #9EDE9E
349 1588 CYP19A1 gene 663 1234 46 17 -0.133066700784235 -0.0381216005995215 0.0101632812325709 #6AE96A #9EDE9E #9EDE9E
350 1588 CYP19A1 gene 786 1234 46 17 -0.133066700784235 -0.0381216005995215 0.0101632812325709 #6AE96A #9EDE9E #9EDE9E
351 1586 CYP17A1 gene 479 805 46 17 -0.13617988064884 -0.0231989574149649 0.0494004800059091 #6AE96A #9EDE9E #9EDE9E
352 1586 CYP17A1 gene 234 805 46 17 -0.13617988064884 -0.0231989574149649 0.0494004800059091 #6AE96A #9EDE9E #9EDE9E
353 1571 CYP2E1 gene 345 952 46 17 -0.624459323416048 -0.194473103356519 -0.0719138195202857 #35F435 #6AE96A #9EDE9E
354 1576 CYP3A4 gene 970 1112 46 17 -0.391733384522892 -0.108546516478095 -0.000465919899750311 #6AE96A #6AE96A #9EDE9E
