aaa,00561
aaa,00562
aaa,00564
aaa,00565
aaa,00590
aaa,00592
aaa,00620
aaa,00621
aaa,00622
aaa,00623
aaa,00624
aaa,00625
aaa,00626
aaa,00627
aaa,00630
aaa,00633
aaa,00640
aaa,00642
aaa,00643
aaa,00650
aaa,00660
aaa,00670
aaa,00680
aaa,00730
aaa,00740
aaa,00750
aaa,00760
aaa,00770
aaa,00780
aaa,00785
aaa,00790
aaa,00860
aaa,00900
aaa,00903
aaa,00906
aaa,00910
aaa,00920
aaa,00930
aaa,00970
aaa,01040
aaa,01054
aaa,01100
aaa,01110
aaa,01120
aaa,01130
aaa,01200
aaa,01210
aaa,01212
aaa,01220
aaa,01230
aaa,01501
aaa,01502
aaa,01503
aaa,02010
aaa,02020
aaa,02030
aaa,02040
aaa,02060
aaa,03010
aaa,03018
aaa,03020
aaa,03030
aaa,03060
aaa,03070
aaa,03410
aaa,03420
aaa,03430
aaa,03440
aaa,03450
aaa,04122
aac,00010
aac,00020
aac,00030
aac,00040
aac,00051
aac,00052
aac,00061
aac,00071
aac,00072
aac,00130
aac,00190
aac,00230
aac,00240
aac,00250
aac,00260
aac,00261
aac,00270
aac,00280
aac,00281
aac,00290
aac,00300
aac,00310
aac,00330
aac,00332
aac,00340
aac,00350
aac,00360
aac,00361
aac,00362
aac,00364
aac,00380
aac,00400
aac,00401
aac,00410
aac,00430
aac,00450
aac,00460
aac,00471
aac,00472
aac,00473
aac,00480
aac,00500
aac,00520
aac,00521
aac,00550
aac,00561
aac,00562
aac,00564
aac,00590
aac,00592
aac,00620
aac,00621
aac,00622
aac,00623
aac,00625
aac,00626
aac,00630
aac,00640
aac,00643
aac,00650
aac,00660
aac,00670
aac,00680
aac,00730
aac,00740
aac,00750
aac,00760
aac,00770
aac,00780
aac,00785
aac,00790
aac,00860
aac,00900
aac,00906
aac,00909
aac,00910
aac,00920
aac,00970
aac,01040
aac,01100
aac,01110
aac,01120
aac,01130
aac,01200
aac,01210
aac,01212
aac,01220
aac,01230
aac,01501
aac,01502
aac,01503
aac,02010
aac,02020
aac,02030
aac,02040
aac,02060
aac,03010
aac,03018
aac,03020
aac,03030
aac,03060
aac,03070
aac,03410
aac,03420
aac,03430
aac,03440
aac,03450
aac,04122
aac,00010
aac,00020
aac,00030
aac,00040
aac,00051
aac,00052
aac,00061
aac,00071
aac,00072
aac,00130
aac,00190
aac,00230
aac,00240
aac,00250
aac,00260
aac,00261
aac,00270
aac,00280
aac,00281
aac,00290
aac,00300
aac,00310
aac,00330
aac,00332
aac,00340
aac,00350
aac,00360
aac,00361
aac,00362
aac,00364
aac,00380
aac,00400
aac,00401
aac,00410
aac,00430
aac,00450
aac,00460
aac,00471
aac,00472
aac,00473
aac,00480
aac,00500
aac,00520
aac,00521
aac,00550
aac,00561
aac,00562
aac,00564
aac,00590
aac,00592
aac,00620
aac,00621
aac,00622
aac,00623
aac,00625
aac,00626
aac,00630
aac,00640
aac,00643
aac,00650
aac,00660
aac,00670
aac,00680
aac,00730
aac,00740
aac,00750
aac,00760
aac,00770
aac,00780
aac,00785
aac,00790
aac,00860
aac,00900
aac,00906
aac,00909
aac,00910
aac,00920
aac,00970
aac,01040
aac,01100
aac,01110
aac,01120
aac,01130
aac,01200
aac,01210
aac,01212
aac,01220
aac,01230
aac,01501
aac,01502
aac,01503
aac,02010
aac,02020
aac,02030
aac,02040
aac,02060
aac,03010
aac,03018
aac,03020
aac,03030
aac,03060
aac,03070
aac,03410
aac,03420
aac,03430
aac,03440
aac,03450
aac,04122
aad,00010
aad,00020
aad,00030
aad,00040
aad,00051
aad,00052
aad,00061
aad,00062
aad,00071
aad,00072
aad,00130
aad,00190
aad,00230
aad,00240
aad,00250
aad,00260
aad,00261
aad,00270
aad,00280
aad,00281
aad,00290
aad,00300
aad,00310
aad,00330
aad,00332
aad,00340
aad,00350
aad,00360
aad,00361
aad,00362
aad,00364
aad,00365
aad,00380
aad,00400
aad,00401
aad,00410
aad,00430
aad,00450
aad,00460
aad,00471
aad,00472
aad,00473
aad,00480
aad,00500
aad,00520
aad,00521
aad,00550
aad,00561
aad,00562
aad,00564
aad,00590
aad,00592
aad,00620
aad,00621
aad,00622
aad,00623
aad,00625
aad,00626
aad,00630
aad,00640
aad,00643
aad,00650
aad,00660
aad,00670
aad,00680
aad,00730
aad,00740
aad,00750
aad,00760
aad,00770
aad,00780
aad,00785
aad,00790
aad,00860
aad,00900
aad,00906
aad,00909
aad,00910
aad,00920
aad,00970
aad,01040
aad,01100
aad,01110
aad,01120
aad,01130
aad,01200
aad,01210
aad,01212
aad,01220
aad,01230
aad,01501
aad,01502
aad,01503
aad,02010
aad,02020
aad,02030
aad,02040
aad,02060
aad,03010
aad,03018
aad,03020
aad,03030
aad,03060
aad,03070
aad,03410
aad,03420
aad,03430
aad,03440
aad,03450
aad,04122
aae,00010
aae,00020
aae,00030
aae,00040
aae,00051
aae,00052
aae,00061
aae,00071
aae,00130
aae,00190
aae,00230
aae,00240
aae,00250
aae,00260
aae,00261
aae,00270
aae,00280
aae,00290
aae,00300
aae,00330
aae,00332
aae,00340
aae,00350
aae,00360
aae,00361
aae,00364
aae,00400
aae,00401
aae,00410
aae,00450
aae,00471
aae,00473
aae,00480
aae,00500
aae,00520
aae,00521
aae,00540
aae,00550
aae,00561
aae,00562
aae,00564
aae,00601
aae,00620
aae,00623
aae,00625
aae,00626
aae,00630
aae,00633
aae,00640
aae,00650
aae,00660
aae,00670
aae,00680
aae,00720
aae,00730
aae,00740
aae,00750
aae,00760
aae,00770
aae,00780
aae,00785
aae,00790
aae,00860
aae,00900
aae,00910
aae,00920
aae,00970
aae,01040
aae,01100
aae,01110
aae,01120
aae,01130
aae,01200
aae,01210
aae,01212
aae,01220
aae,01230
aae,01501
aae,01502
aae,01503
aae,02010
aae,02020
aae,02030
aae,02040
aae,03010
aae,03018
aae,03020
aae,03030
aae,03060
aae,03070
aae,03410
aae,03420
aae,03430
aae,03440
aae,04122
aag,00010
aag,00020
aag,00030
aag,00040
aag,00051
aag,00052
aag,00053
aag,00061
aag,00062
aag,00071
aag,00072
aag,00100
aag,00130
aag,00190
aag,00230
aag,00232
aag,00240
aag,00250
aag,00260
aag,00270
aag,00280
aag,00290
aag,00300
aag,00310
aag,00330
aag,00340
aag,00350
aag,00360
aag,00380
aag,00400
aag,00410
aag,00430
aag,00450
aag,00460
aag,00471
aag,00472
aag,00480
aag,00500
aag,00510
aag,00511
aag,00512
aag,00514
aag,00520
aag,00531
aag,00532
aag,00533
aag,00534
aag,00561
aag,00562
aag,00563
aag,00564
aag,00565
aag,00590
aag,00592
aag,00600
aag,00601
aag,00603
aag,00604
aag,00620
aag,00630
aag,00640
aag,00650
aag,00670
aag,00730
aag,00750
aag,00760
aag,00770
aag,00780
aag,00785
aag,00790
aag,00830
aag,00860
aag,00900
aag,00910
aag,00920
aag,00970
aag,00980
aag,00981
aag,00982
aag,00983
aag,01040
aag,01100
aag,01130
aag,01200
aag,01210
aag,01212
aag,01220
aag,01230
aag,02010
aag,03008
aag,03010
aag,03013
aag,03015
aag,03018
aag,03020
aag,03022
aag,03030
aag,03040
aag,03050
aag,03060
aag,03410
aag,03420
aag,03430
aag,03440
aag,03450
aag,03460
aag,04013
aag,04068
aag,04070
aag,04080
aag,04120
aag,04122
aag,04130
aag,04140
aag,04141
aag,04142
aag,04144
aag,04145
aag,04146
aag,04150
aag,04310
aag,04320
aag,04330
aag,04340
aag,04350
aag,04391
aag,04512
aag,04630
aag,04711
aag,04745
aai,00010
aai,00020
aai,00030
aai,00040
aai,00051
aai,00052
aai,00053
aai,00061
aai,00071
aai,00072
aai,00130
aai,00190
aai,00230
aai,00240
aai,00250
aai,00260
aai,00261
aai,00270
aai,00280
aai,00281
aai,00290
aai,00300
aai,00310
aai,00330
aai,00332
aai,00340
aai,00350
aai,00360
aai,00361
aai,00362
aai,00364
aai,00380
aai,00400
aai,00401
aai,00410
aai,00430
aai,00450
aai,00460
aai,00471
aai,00472
aai,00473
aai,00480
aai,00500
aai,00511
aai,00520
aai,00521
aai,00550
aai,00561
aai,00562
aai,00564
aai,00592
aai,00620
aai,00622
aai,00623
aai,00625
aai,00626
aai,00627
aai,00630
aai,00640
aai,00643
aai,00650
aai,00660
aai,00670
aai,00680
aai,00730
aai,00740
aai,00750
aai,00760
aai,00770
aai,00780
aai,00785
aai,00790
aai,00860
aai,00900
aai,00903
aai,00910
aai,00920
aai,00970
aai,01040
aai,01053
aai,01100
aai,01110
aai,01120
aai,01130
aai,01200
aai,01210
aai,01212
aai,01220
aai,01230
aai,01501
aai,01502
aai,02010
aai,02020
aai,02060
aai,03010
aai,03018
aai,03020
aai,03030
aai,03060
aai,03070
aai,03410
aai,03420
aai,03430
aai,03440
aai,04122
aan,00010
aan,00020
aan,00030
aan,00040
aan,00051
aan,00052
aan,00053
aan,00061
aan,00071
aan,00130
aan,00190
aan,00230
aan,00240
aan,00250
aan,00260
aan,00261
aan,00270
aan,00280
aan,00290
aan,00300
aan,00310
aan,00330
aan,00332
aan,00340
aan,00350
aan,00360
aan,00380
aan,00400
aan,00401
aan,00430
aan,00450
aan,00460
aan,00471
aan,00473
aan,00480
aan,00500
aan,00511
aan,00520
aan,00521
aan,00540
aan,00550
aan,00561
aan,00562
aan,00564
aan,00620
aan,00625
aan,00626
aan,00627
aan,00630
aan,00633
aan,00640
aan,00650
aan,00660
aan,00670
aan,00680
aan,00730
aan,00740
aan,00750
aan,00760
aan,00770
aan,00780
aan,00785
aan,00790
aan,00860
aan,00900
aan,00910
aan,00920
aan,00970
aan,01040
aan,01100
aan,01110
aan,01120
aan,01130
aan,01200
aan,01210
aan,01212
aan,01220
aan,01230
aan,01501
aan,01502
aan,01503
aan,02010
aan,02020
aan,02030
aan,02060
aan,03010
aan,03018
aan,03020
aan,03030
aan,03060
aan,03070
aan,03410
aan,03420
aan,03430
aan,03440
aan,04122
aao,00010
aao,00020
aao,00030
aao,00040
aao,00051
aao,00052
aao,00053
aao,00061
aao,00071
aao,00130
aao,00190
aao,00230
aao,00240
aao,00250
aao,00260
aao,00261
aao,00270
aao,00280
aao,00290
aao,00300
aao,00310
aao,00330
aao,00332
aao,00340
aao,00350
aao,00360
aao,00380
aao,00400
aao,00401
aao,00430
aao,00450
aao,00460
aao,00471
aao,00473
aao,00480
aao,00500
aao,00511
aao,00520
aao,00521
aao,00523
aao,00540
aao,00550
aao,00561
aao,00562
aao,00564
aao,00620
aao,00625
aao,00626
aao,00627
aao,00630
aao,00633
aao,00640
aao,00650
aao,00660
aao,00670
aao,00680
aao,00730
aao,00740
aao,00750
aao,00760
aao,00770
aao,00780
aao,00785
aao,00790
aao,00860
aao,00900
aao,00910
aao,00920
aao,00970
aao,01040
aao,01100
aao,01110
aao,01120
aao,01130
aao,01200
aao,01210
aao,01212
aao,01220
aao,01230
aao,01501
aao,01502
aao,01503
aao,02010
aao,02020
aao,02030
aao,02060
aao,03010
aao,03018
aao,03020
aao,03030
aao,03060
aao,03070
aao,03410
aao,03420
aao,03430
aao,03440
aao,04122
aap,00010
aap,00020
aap,00030
aap,00040
aap,00051
aap,00052
aap,00053
aap,00061
aap,00071
aap,00130
aap,00190
aap,00230
aap,00240
aap,00250
aap,00260
aap,00261
aap,00270
aap,00280
aap,00290
aap,00300
aap,00310
aap,00330
aap,00332
aap,00340
aap,00350
aap,00360
aap,00400
aap,00401
aap,00430
aap,00450
aap,00460
aap,00471
aap,00473
aap,00480
aap,00500
aap,00511
aap,00520
aap,00521
aap,00540
aap,00550
aap,00561
aap,00562
aap,00564
aap,00620
aap,00625
aap,00626
aap,00627
aap,00630
aap,00633
aap,00640
aap,00650
aap,00660
aap,00670
aap,00680
aap,00730
aap,00740
aap,00750
aap,00760
aap,00770
aap,00780
aap,00785
aap,00790
aap,00860
aap,00900
aap,00910
aap,00920
aap,00970
aap,01040
aap,01100
aap,01110
aap,01120
aap,01130
aap,01200
aap,01210
aap,01212
aap,01220
aap,01230
aap,01501
aap,01502
aap,01503
aap,02010
aap,02020
aap,02030
aap,02060
aap,03010
aap,03018
aap,03020
aap,03030
aap,03060
aap,03070
aap,03410
aap,03420
aap,03430
aap,03440
aap,04122
aar,00010
aar,00020
aar,00030
aar,00040
aar,00051
aar,00052
aar,00053
aar,00061
aar,00071
aar,00130
aar,00190
aar,00230
aar,00240
aar,00250
aar,00260
aar,00261
aar,00270
aar,00280
aar,00290
aar,00300
aar,00310
aar,00330
aar,00332
aar,00340
aar,00350
aar,00360
aar,00362
aar,00400
aar,00401
aar,00410
aar,00430
aar,00450
aar,00460
aar,00471
aar,00473
aar,00500
aar,00520
aar,00521
aar,00540
aar,00550
aar,00561
aar,00562
aar,00564
aar,00620
aar,00625
aar,00626
aar,00627
aar,00630
aar,00633
aar,00640
aar,00650
aar,00660
aar,00670
aar,00680
aar,00720
aar,00730
aar,00740
aar,00750
aar,00760
aar,00770
aar,00780
aar,00785
aar,00790
aar,00860
aar,00900
aar,00910
aar,00920
aar,00970
aar,01040
aar,01054
aar,01100
aar,01110
aar,01120
aar,01130
aar,01200
aar,01210
aar,01212
aar,01220
aar,01230
aar,01501
aar,01502
aar,01503
aar,02010
aar,02020
aar,02030
aar,02040
aar,03010
aar,03018
aar,03020
aar,03030
aar,03060
aar,03070
aar,03410
aar,03420
aar,03430
aar,03440
aar,04122
aas,00010
aas,00020
aas,00030
aas,00051
aas,00061
aas,00130
aas,00190
aas,00230
aas,00240
aas,00250
aas,00260
aas,00261
aas,00270
aas,00280
aas,00290
aas,00300
aas,00330
aas,00360
aas,00400
aas,00450
aas,00471
aas,00480
aas,00500
aas,00520
aas,00521
aas,00523
aas,00540
aas,00550
aas,00562
aas,00564
aas,00620
aas,00630
aas,00650
aas,00670
aas,00680
aas,00730
aas,00780
aas,00785
aas,00790
aas,00860
aas,00900
aas,00970
aas,01040
aas,01100
aas,01110
aas,01120
aas,01130
aas,01200
aas,01210
aas,01212
aas,01230
aas,01501
aas,01502
aas,01503
aas,02010
aas,02020
aas,03010
aas,03018
aas,03020
aas,03030
aas,03060
aas,03070
aas,03410
aas,03420
aas,03430
aas,03440
aas,04122
aat,00010
aat,00020
aat,00030
aat,00040
aat,00051
aat,00052
aat,00053
aat,00061
aat,00071
aat,00130
aat,00190
aat,00230
aat,00240
aat,00250
aat,00260
aat,00261
aat,00270
aat,00280
aat,00290
aat,00300
aat,00310
aat,00330
aat,00340
aat,00350
aat,00360
aat,00380
aat,00400
aat,00401
aat,00430
aat,00450
aat,00460
aat,00471
aat,00473
aat,00480
aat,00500
aat,00511
aat,00520
aat,00521
aat,00523
aat,00540
aat,00550
aat,00561
aat,00562
aat,00564
aat,00620
aat,00625
aat,00626
aat,00627
aat,00630
aat,00633
aat,00640
aat,00650
aat,00660
aat,00670
aat,00680
aat,00730
aat,00740
aat,00750
aat,00760
aat,00770
aat,00780
aat,00785
aat,00790
aat,00860
aat,00900
aat,00910
aat,00920
aat,00970
aat,01040
aat,01100
aat,01110
aat,01120
aat,01130
aat,01200
aat,01210
aat,01212
aat,01220
aat,01230
aat,01501
aat,01502
aat,01503
aat,02010
aat,02020
aat,02030
aat,02060
aat,03010
aat,03018
aat,03020
aat,03030
aat,03060
aat,03070
aat,03410
aat,03420
aat,03430
aat,03440
aat,04122
aau,00010
aau,00020
aau,00030
aau,00040
aau,00051
aau,00052
aau,00053
aau,00061
aau,00071
aau,00072
aau,00130
aau,00190
aau,00230
aau,00240
aau,00250
aau,00260
aau,00261
aau,00270
aau,00280
aau,00281
aau,00290
aau,00300
aau,00310
aau,00311
aau,00330
aau,00332
aau,00340
aau,00350
aau,00360
aau,00361
aau,00362
aau,00364
aau,00380
aau,00400
aau,00401
aau,00410
aau,00430
aau,00450
aau,00460
aau,00471
aau,00473
aau,00480
aau,00500
aau,00511
aau,00520
aau,00521
aau,00523
aau,00540
aau,00550
aau,00561
aau,00562
aau,00564
aau,00590
aau,00592
aau,00600
aau,00620
aau,00622
aau,00623
aau,00624
aau,00625
aau,00626
aau,00627
aau,00630
aau,00640
aau,00642
aau,00643
aau,00650
aau,00660
aau,00670
aau,00680
aau,00730
aau,00740
aau,00750
aau,00760
aau,00770
aau,00780
aau,00785
aau,00790
aau,00791
aau,00860
aau,00900
aau,00903
aau,00906
aau,00910
aau,00920
aau,00930
aau,00970
aau,01040
aau,01100
aau,01110
aau,01120
aau,01130
aau,01200
aau,01210
aau,01212
aau,01220
aau,01230
aau,01501
aau,01502
aau,02010
aau,02020
aau,02060
aau,03010
aau,03018
aau,03020
aau,03030
aau,03050
aau,03060
aau,03070
aau,03410
aau,03420
aau,03430
aau,03440
aau,03450
aau,04122
aav,00010
aav,00020
aav,00030
aav,00040
aav,00051
aav,00052
aav,00053
aav,00061
aav,00071
aav,00072
aav,00130
aav,00190
aav,00230
aav,00240
aav,00250
aav,00260
aav,00261
aav,00270
aav,00280
aav,00281
aav,00290
aav,00300
aav,00310
aav,00330
aav,00332
aav,00340
aav,00350
aav,00360
aav,00361
aav,00362
aav,00364
aav,00380
aav,00400
aav,00401
aav,00410
aav,00440
aav,00450
aav,00460
aav,00471
aav,00473
aav,00480
aav,00500
aav,00520
aav,00521
aav,00523
aav,00540
aav,00550
aav,00561
aav,00562
aav,00564
aav,00565
aav,00590
aav,00591
aav,00592
aav,00620
aav,00621
aav,00623
aav,00624
aav,00625
aav,00626
aav,00627
aav,00630
aav,00640
aav,00642
aav,00643
aav,00650
aav,00660
aav,00670
aav,00680
aav,00730
aav,00740
aav,00750
aav,00760
aav,00770
aav,00780
aav,00785
aav,00790
aav,00860
aav,00900
aav,00903
aav,00906
aav,00910
aav,00920
aav,00930
aav,00970
aav,01040
aav,01054
aav,01100
aav,01110
aav,01120
aav,01130
aav,01200
aav,01210
aav,01212
aav,01220
aav,01230
aav,01501
aav,01502
aav,01503
aav,02010
aav,02020
aav,02030
aav,02040
aav,02060
aav,03010
aav,03018
aav,03020
aav,03030
aav,03060
aav,03070
aav,03410
aav,03420
aav,03430
aav,03440
aav,03450
aav,04122
aba,00010
aba,00020
aba,00030
aba,00040
aba,00051
aba,00052
aba,00053
aba,00061
aba,00071
aba,00072
aba,00130
aba,00190
aba,00230
aba,00240
aba,00250
aba,00260
aba,00261
aba,00270
aba,00280
aba,00281
aba,00290
aba,00300
aba,00310
aba,00311
aba,00330
aba,00332
aba,00340
aba,00350
aba,00360
aba,00361
aba,00362
aba,00364
aba,00380
aba,00400
aba,00401
aba,00410
aba,00430
aba,00440
aba,00450
aba,00460
aba,00471
aba,00473
aba,00480
aba,00500
aba,00511
aba,00520
aba,00521
aba,00540
aba,00550
aba,00561
aba,00562
aba,00564
aba,00590
aba,00592
aba,00600
aba,00620
aba,00622
aba,00623
aba,00625
aba,00626
aba,00627
aba,00630
aba,00640
aba,00643
aba,00650
aba,00660
aba,00670
aba,00680
aba,00730
aba,00740
aba,00750
aba,00760
aba,00770
aba,00780
aba,00785
aba,00790
aba,00860
aba,00900
aba,00906
aba,00909
aba,00910
aba,00920
aba,00970
aba,01040
aba,01054
aba,01100
aba,01110
aba,01120
aba,01130
aba,01200
aba,01210
aba,01212
aba,01220
aba,01230
aba,01501
aba,01502
aba,01503
aba,02010
aba,02020
aba,02030
aba,02040
aba,03010
aba,03018
aba,03020
aba,03030
aba,03060
aba,03070
aba,03410
aba,03420
aba,03430
aba,03440
aba,03450
aba,04122
abab,00010
abab,00020
abab,00030
abab,00040
abab,00051
abab,00052
abab,00053
abab,00061
abab,00071
abab,00072
abab,00121
abab,00130
abab,00190
abab,00230
abab,00240
abab,00250
abab,00260
abab,00261
abab,00270
abab,00280
abab,00281
abab,00290
abab,00300
abab,00310
abab,00330
abab,00332
abab,00340
abab,00350
abab,00360
abab,00361
abab,00362
abab,00364
abab,00380
abab,00400
abab,00401
abab,00410
abab,00430
abab,00440
abab,00450
abab,00460
abab,00471
abab,00473
abab,00480
abab,00500
abab,00511
abab,00520
abab,00521
abab,00540
abab,00550
abab,00561
abab,00562
abab,00564
abab,00565
abab,00590
abab,00591
abab,00592
abab,00600
abab,00620
abab,00622
abab,00623
abab,00625
abab,00626
abab,00627
abab,00630
abab,00633
abab,00640
abab,00643
abab,00650
abab,00660
abab,00670
abab,00680
abab,00730
abab,00740
abab,00750
abab,00760
abab,00770
abab,00780
abab,00785
abab,00790
abab,00791
abab,00860
abab,00900
abab,00903
abab,00910
abab,00920
abab,00930
abab,00970
abab,01040
abab,01053
abab,01054
abab,01100
abab,01110
abab,01120
abab,01130
abab,01200
abab,01210
abab,01212
abab,01220
abab,01230
abab,01501
abab,01502
abab,01503
abab,02010
abab,02020
abab,02060
abab,03010
abab,03018
abab,03020
abab,03030
abab,03060
abab,03070
abab,03410
abab,03420
abab,03430
abab,03440
abab,04122
abad,00010
abad,12797
abad,00020
abad,12797
abad,00030
abad,12797
abad,00040
abad,12797
abad,00051
abad,12797
abad,00052
abad,12797
abad,00061
abad,12797
abad,00071
abad,12797
abad,00072
abad,12797
abad,00130
abad,12797
abad,00190
abad,12797
abad,00230
abad,12797
abad,00240
abad,12797
abad,00250
abad,12797
abad,00260
abad,12797
abad,00261
abad,12797
abad,00270
abad,12797
abad,00280
abad,12797
abad,00281
abad,12797
abad,00290
abad,12797
abad,00300
abad,12797
abad,00310
abad,12797
abad,00330
abad,12797
abad,00332
abad,12797
abad,00340
abad,12797
abad,00350
abad,12797
abad,00360
abad,12797
abad,00361
abad,12797
abad,00362
abad,12797
abad,00364
abad,12797
abad,00380
abad,12797
abad,00400
abad,12797
abad,00401
abad,12797
abad,00410
abad,12797
abad,00430
abad,12797
abad,00440
abad,12797
abad,00450
abad,12797
abad,00460
abad,12797
abad,00471
abad,12797
abad,00473
abad,12797
abad,00480
abad,12797
abad,00500
abad,12797
abad,00520
abad,12797
abad,00521
abad,12797
abad,00540
abad,12797
abad,00550
abad,12797
abad,00561
abad,12797
abad,00562
abad,12797
abad,00564
abad,12797
abad,00565
abad,12797
abad,00590
abad,12797
abad,00591
abad,12797
abad,00592
abad,12797
abad,00620
abad,12797
abad,00622
abad,12797
abad,00623
abad,12797
abad,00625
abad,12797
abad,00626
abad,12797
abad,00627
abad,12797
abad,00630
abad,12797
abad,00633
abad,12797
abad,00640
abad,12797
abad,00643
abad,12797
abad,00650
abad,12797
abad,00660
abad,12797
abad,00670
abad,12797
abad,00680
abad,12797
abad,00730
abad,12797
abad,00740
abad,12797
abad,00750
abad,12797
abad,00760
abad,12797
abad,00770
abad,12797
abad,00780
abad,12797
abad,00785
abad,12797
abad,00790
abad,12797
abad,00791
abad,12797
abad,00860
abad,12797
abad,00900
abad,12797
abad,00903
abad,12797
abad,00910
abad,12797
abad,00920
abad,12797
abad,00930
abad,12797
abad,00970
abad,12797
abad,01040
abad,12797
abad,01053
abad,12797
abad,01054
abad,12797
abad,01100
abad,12797
abad,01110
abad,12797
abad,01120
abad,12797
abad,01130
abad,12797
abad,01200
abad,12797
abad,01210
abad,12797
abad,01212
abad,12797
abad,01220
abad,12797
abad,01230
abad,12797
abad,01501
abad,12797
abad,01502
abad,12797
abad,01503
abad,12797
abad,02010
abad,12797
abad,02020
abad,12797
abad,02060
abad,12797
abad,03010
abad,12797
abad,03018
abad,12797
abad,03020
abad,12797
abad,03030
abad,12797
abad,03060
abad,12797
abad,03070
abad,12797
abad,03410
abad,12797
abad,03420
abad,12797
abad,03430
abad,12797
abad,03440
abad,12797
abad,04122
abad,12797
abaj,00010
abaj,00020
abaj,00030
abaj,00040
abaj,00051
abaj,00052
abaj,00053
abaj,00061
abaj,00071
abaj,00072
abaj,00130
abaj,00190
abaj,00230
abaj,00240
abaj,00250
abaj,00260
abaj,00261
abaj,00270
abaj,00280
abaj,00281
abaj,00290
abaj,00300
abaj,00310
abaj,00330
abaj,00332
abaj,00340
abaj,00350
abaj,00360
abaj,00361
abaj,00362
abaj,00364
abaj,00380
abaj,00400
abaj,00401
abaj,00410
abaj,00430
abaj,00440
abaj,00450
abaj,00460
abaj,00471
abaj,00473
abaj,00480
abaj,00500
abaj,00520
abaj,00521
abaj,00540
abaj,00550
abaj,00561
abaj,00562
abaj,00564
abaj,00565
abaj,00590
abaj,00591
abaj,00592
abaj,00620
abaj,00622
abaj,00623
abaj,00625
abaj,00626
abaj,00627
abaj,00630
abaj,00633
abaj,00640
abaj,00643
abaj,00650
abaj,00660
abaj,00670
abaj,00680
abaj,00730
abaj,00740
abaj,00750
abaj,00760
abaj,00770
abaj,00780
abaj,00785
abaj,00790
abaj,00791
abaj,00860
abaj,00900
abaj,00903
abaj,00910
abaj,00920
abaj,00930
abaj,00970
abaj,01040
abaj,01053
abaj,01054
abaj,01100
abaj,01110
abaj,01120
abaj,01130
abaj,01200
abaj,01210
abaj,01212
abaj,01220
abaj,01230
abaj,01501
abaj,01502
abaj,01503
abaj,02010
abaj,02020
abaj,02060
abaj,03010
abaj,03018
abaj,03020
abaj,03030
abaj,03060
abaj,03070
abaj,03410
abaj,03420
abaj,03430
abaj,03440
abaj,04122
abaz,00010
abaz,00020
abaz,00030
abaz,00040
abaz,00051
abaz,00052
abaz,00053
abaz,00061
abaz,00071
abaz,00072
abaz,00130
abaz,00190
abaz,00230
abaz,00240
abaz,00250
abaz,00260
abaz,00261
abaz,00270
abaz,00280
abaz,00281
abaz,00290
abaz,00300
abaz,00310
abaz,00330
abaz,00332
abaz,00340
abaz,00350
abaz,00360
abaz,00361
abaz,00362
