GeneID	DCIS_1	DCIS_2	DCIS_3
10046	-0.30665409423286	0.472456489028628	0.350442088316536
10047	-0.278574970717972	0.0385271931819631	-0.158524043124663
10048	0.426375367593832	0.0388632670047553	-0.0353994722200062
10049	0.311067517264461	-0.11386013299758	0.0437248132600629
1004	-0.0194451580013233	-0.0398106292927984	0.00286711190718503
10050	-0.0894246181318037	-0.0167075238385115	-0.0850567491062195
10051	0.343929371349661	0.413132415840615	0.157204152626397
10052	0.0187001727293152	-0.0100536410044176	0.0804651490897461
10053	-0.438005064438716	0.498298426265293	0.248725563023811
10054	0.131844188701525	-0.0873181552471411	-0.61034295150961
10055	0.170562255071388	0.225546353804837	0.305479358741975
10057	1.01106524421897	0.773002202553664	0.786557004813995
10058	-0.158613562990329	0.201132784714449	-0.170865818321778
10059	0.411245851589054	0.196565044421094	0.116978902183231
1005	-0.00604216651768308	0.0357123706076923	0.0964663826044569
10060	-0.00949863882173752	-0.00184457356552148	0.00370977822646434
10061	-0.442771713968928	0.0129131001204987	-0.0626983997511141
10062	-0.478110993180334	0.496571254458523	0.0618216518025667
10066	-0.309524470546803	0.424651408148128	0.169009259885245
10067	0.260654563976209	0.572530572235959	0.196179965007305
10069	0.244011922377914	-0.188509284940523	-0.255259069166831
1006	-0.0606572822070621	0.00989666330735339	0.0196466365642358
10072	0.372508866456595	0.787989137643047	0.512014592015245
10073	-0.0653520008935402	0.0710349714865686	0.003381019269316
10075	0.0916911751608662	0.115522086042619	0.0536761570462936
10076	-0.154302274731913	0.0429974841897671	-0.0117016749959991
10077	-0.112255964420658	-0.0574280924901691	0.142208544353532
10078	-0.24728931999773	0.135254528217366	0.0429604327134605
10079	0.553592518987561	-0.610601357225345	-0.0187202797244375
1007	-0.0922628978388778	-0.104875014303548	0.139725179393448
10083	-0.864646823621441	-0.1365204714548	0.057330155516782
10084	-0.017232742986204	0.102905128107072	-0.212530755929016
10085	-0.19238344456326	-0.14846193333237	0.113896775769693
10086	-0.130953077960029	-0.00958659053749056	0.0630014488930835
10087	0.142785239573934	0.203964771508506	0.024462678059411
10089	-0.210371789910305	-0.108190862978985	0.188552099252556
1008	-0.0793676946686306	-0.0747934535315471	0.0780227736277626
10090	0.177704796341173	0.110620942072236	-0.0991534662864346
10092	0.400356235630484	-0.55789740228418	0.0809477959218015
10093	-0.0177116130190988	0.233115436638411	0.214783907129623
10095	0.179637973255149	1.30452254511222	1.10398847935091
10096	0.863032392424018	0.562448478740304	0.4948744204039
10097	1.19669865942029	-0.176535203183218	0.0202806429946385
10098	0.0974672604600855	0.83208619899454	-0.393836711930879
10099	1.80951739386663	0.918628509433296	0.273302704562444
1009	1.19742470604695	0.125747809418066	-1.00412252520652
100	0.0756061104506935	0.52209396823983	0.184200975260686
10100	-0.237855944609364	-0.0139633790557223	0.0284670005157368
10101	-0.255351670163614	0.0448253570780874	-0.125150334313512
10102	0.0188695509593266	0.148242176740995	0.248746022947532
10103	0.967849531748883	-0.384015516253154	1.77647632612935
10105	0.57000027260943	0.43517496958856	0.272215038236651
10106	-0.252189128065755	-0.0914220148005338	-0.284402897887512
10107	-0.268058346207845	-0.0806332005840655	0.0385129562853139
10109	0.926621286995353	0.575764037955478	0.797681435545732
1010	-0.109122363564224	-0.0748140570993536	-0.0450513006014557
10110	-0.243815983438896	-0.0263878497674463	-0.0126890636881534
10111	0.457467199682474	0.462032569685846	-0.0330924096833414
10112	0.769002962273779	0.640022474039151	1.40488046135152
10113	0.0335257000767744	0.222241638518372	0.159466324443563
10114	-0.206622802307891	0.0146575064969134	0.0218272225836476
10116	0.0220825603042618	-0.0262773493484669	0.0264900846767038
10120	-0.435694196513838	0.0212964168229899	0.0419642467168888
10121	0.0698377762526201	0.124943100714511	0.10701391324886
10123	-0.505428787631929	-1.50938439719737	0.492296899313509
10125	1.65684150832126	0.194328817685752	1.25845075589401
10126	0.0814061307453446	0.0614678649667653	-0.0230466295509633
10127	-0.123375333249927	0.0261908847181775	0.0312921419949106
10128	0.513257039455743	-0.236248698606	-0.467872952244033
10129	1.0180941610237	-0.135244740330989	-0.691197870712744
1012	-0.212923350435906	-0.0296425011191541	-0.782516497134025
10130	1.47444580953358	0.17425727270165	0.722233467534544
10131	-1.00465074445484	0.507720275271101	-0.45243637953015
10133	0.024408863087948	-0.594434563243254	-0.473346802765324
10134	0.281476181944063	0.564637727452181	0.428902032601153
10135	0.14454404449646	-0.547352261292136	-0.172556735257478
10136	-0.214130533863176	-0.117031923819101	0.24812933950686
10137	0.462332493165793	0.209507538127998	-0.0216979504474999
10138	0.340163665253242	0.0994293140382325	-0.0247020809297238
10139	-0.326889596032967	-0.0665444674389626	-0.0639092216969175
1013	-0.198605896013964	-0.0774539104331788	0.00318889348431206
10140	0.448639736483988	0.728222561758656	-1.24402797397026
10141	-0.500323202547118	0.0368471250382658	-0.0226713618684409
10142	0.835739224003053	-0.146826125618519	-0.12942681358826
10144	-1.16813323350934	-0.728665478507851	-0.299113911876315
10146	0.204740759596993	0.302945553016185	0.0362193778176048
10147	-0.13692669817323	0.0641424214356352	-0.0940481936039772
10148	-0.266167125058947	-0.00242487545262193	0.131394130187202
10149	0.0304075458979698	-0.22179623734052	0.0329819561968376
1014	-0.0825969074120412	-0.183146787002204	-0.0447315369242727
10150	-0.197974769449029	-0.285111900011278	-0.229759961175766
10151	0.310897324069551	-0.134688085028126	0.122545681473524
10152	-0.117108140361855	0.092465739006041	0.190289332229583
10153	0.0890490102529142	0.286042729988452	-0.0782967806256778
10154	-0.0834306654861576	-0.0294192238433997	-0.0187392441909218
10155	-0.300672188895373	0.294020693663004	-0.129495427043547
10157	-0.0725248730505292	-0.143388378654648	-0.0727880108357342
10158	-0.699497468597361	-0.130919877084069	0.905506054788683
10159	1.86415613053955	0.0135861353360625	-0.221307535845089
1015	-0.0531292254239624	-0.041344560497218	0.0111328911294493
10160	0.137122144213169	0.618984047440357	-0.0119688656225261
10161	0.268097214656206	-0.937916662137013	-0.838372066266015
10162	0.218539916301564	0.00913370907266664	0.0207700917816345
10164	-0.0557486124278874	0.0317345460037952	0.0469910507717453
10165	0.255412885330123	0.19084461689526	0.0472810840114111
10168	-0.145539945745503	-0.0303857621955244	-0.0925338367591664
10169	0.712746783681922	0.481044332728636	-0.0164779432399955
1016	0.0112309761180054	-0.0281436793090482	-0.0145480254042578
10170	-0.300796651270818	-0.0302734904557278	1.21957143508792
10171	0.218852480358653	0.0276058257356082	-0.402322278455443
10174	-0.396776161170174	-0.235357694735201	0.0278208740792065
10175	1.4959757741123	0.906394313146349	-0.259093430847544
10179	0.827672336377147	0.0634152847624776	-0.290596802772245
1017	-0.111980370889039	-0.075662005104002	0.0178215428265656
10180	-0.263817645500735	0.477908560584542	-0.0213411157681236
10181	-0.00362521166464269	-0.604097392089399	-0.375690380344759
10184	-0.0831851459089314	-1.05877612292431	0.182043755915934
10186	0.246910576620014	-1.71482910299723	-1.41827171078475
10188	-0.0516330878535936	0.36977613940464	-0.0156358648794539
1018	-0.300466992487412	-0.0801083234397542	0.0873396777674529
10190	1.26546173581631	0.15741001189118	-0.0248706159593812
10193	-0.0176884198935872	0.292086537514243	0.139739068908111
10195	-0.0835704767392427	0.26638055290397	0.0492791929183483
10196	0.106198080715374	0.285873612428317	-0.260088935695129
10197	0.0205863723797926	0.259412900891901	-0.0658555033902886
10198	0.527905905268956	0.383049864091297	0.140577727187205
10199	-0.253609109475786	-0.0941049910141025	0.113567588821855
1019	-0.0957100042655767	-0.0847039964670966	0.530312082310878
101	0.367784363258277	0.589399221200843	1.47558884504836
10200	-0.885790222780573	-0.496149367029505	-0.297570596314529
10201	-0.152667080209355	0.120576465618004	-0.144087992094417
10202	-1.8417084707612	2.50487895015573	4.59905027104195
10203	-0.261134494311277	-0.135258596934588	0.119334875777186
10205	0.0250598308564571	0.0829900145360973	0.442116401201496
10206	0.556619193379286	0.13665575922265	-0.183287959269615
10207	0.00193694710259074	-0.00604732392021123	-0.0298287895167713
10208	0.206968846115458	0.0272683281530366	-0.385820641542242
10209	-0.0870661073509673	0.0199702076592843	0.14084518446165
1020	0.201044567531084	0.256506618254608	0.0782447946591285
10210	0.618308837440447	0.247941405771984	-0.619394167027426
10211	0.0750919825235794	0.593724866652886	0.0961085890923705
10212	-0.144049467829124	0.751896808633687	0.541529325967512
10213	0.828830329589996	0.765317137460503	0.280543299202989
10214	-0.203221173208022	0.0294374816851848	0.094882623336944
10215	-0.0589181210838046	-0.0735821619254002	-0.00663405866312949
10216	-0.0687931248492202	0.114531507826804	0.00351402334994688
10217	0.35262975965916	-0.575919244407041	-0.616896653455086
10218	-0.119790365854849	-0.58448075292874	-0.133009477762127
10219	-0.0663210883737806	-0.129863452170706	0.000262274180768962
1021	-0.161464130095856	-0.0759155674408367	0.0032713640911064
10220	-0.00156143887561022	0.00290663408873471	-0.000186381582818917
10221	0.584892039764663	1.01684585530526	0.626964016168966
10223	-0.063715473413513	-0.00248395149353797	-0.0141543199464911
10225	-0.140859534679927	-0.0755117556144702	0.194062268024201
10226	0.002369277112102	0.211865828673062	0.176923369761557
10227	-0.177003878394769	0.304820203927388	0.083379552413918
10228	0.597653259889573	0.39713221497558	0.273465753188084
10229	0.369689914085012	-0.0923566909977582	-0.176699264413578
1022	0.758663091808915	0.393097477481023	0.400152552391491
10230	-0.304334298854668	0.0261877904289252	-0.166313025365757
10231	0.752612175046925	-0.724897463164257	-0.128225411068806
10232	0.000474704530021519	0.00084353699632711	0.000341267445636895
10233	-0.0359522191372283	-0.0028400306896863	0.0323241403573746
10234	-0.054723236723806	-0.282267479094884	-0.368273651432378
10235	-0.49441456999666	0.0354829309590219	-0.20730131328095
10236	0.498268327618938	0.0635249974724736	-0.42827343849342
10237	0.527400467365448	0.29994633846389	0.120141113264488
10238	-0.317140261667486	0.0671394566851822	0.468484872223259
10239	-0.0820670707145048	0.0118723532667557	0.401142777019624
10240	-0.487665403341683	0.00819874473933169	-0.255527925016687
10241	0.741481355828503	-0.154648099139145	-0.163819979595598
10242	-0.305346704243678	-0.0938304983050564	0.229678473081349
10243	0.00907364588129411	0.0720047169745506	0.030476620787649
10244	0.187440971680257	0.311427819904042	-0.593131687254755
10245	-0.0727140577623757	0.0797824427030438	0.0958965830678693
10246	-0.00532268563386129	0.000591573474243212	0.00205616898342864
10247	0.371116534184799	0.37504762880357	-0.0502701616933541
10248	0.0589071412753537	0.559596577161152	-0.0197256179524405
10249	-0.243448385748521	-0.149073230390318	0.0572800734301566
10250	-0.0898941568266824	0.000981342104402927	0.0194615584526066
10252	-0.100729121704108	-1.69656014107525	-1.39276443347144
10253	-0.246874487247695	-0.971179801754529	-0.811795490414606
10254	0.464407119562607	0.154753505425622	-0.338182100131664
10255	-0.0520227047071975	-0.0338088723286072	-0.0361161120988989
10256	-1.16486930061759	0.147324505337773	0.0111236830216299
10257	1.60001019757916	0.957560306633854	-0.0721213487387491
1025	0.153653313797903	0.12331930048297	0.05757161669864
10261	-0.240340406187163	0.14935207235028	1.55394682464336
10262	0.0110840377894839	-0.029164087128966	0.00804934447424355
10263	0.173598080954529	0.129607699295915	0.146438344205783
10265	-0.07058636160603	-0.0648397686724085	-0.147340777994978
10266	-0.128920842754321	-0.00491828143054995	0.032849148985294
10267	2.07914004768905	0.611873705031066	1.09705223772824
10268	0.862173445707289	-0.450136995707188	0.289359225609868
10269	0.980896224583894	0.326865301818684	0.0875814916273345
1026	-0.220442884687539	1.96645905034228	0.230401121553779
10270	-0.0105533227910568	0.160290863672804	-0.0503762607856508
10272	-6.09440133159111e-05	-0.0195748116770789	-0.057524006961879
10273	-0.157654933988164	0.406268103270895	-0.0794962462826314
10274	0.132217657855263	0.0452501115442772	-0.0563666127838562
10276	0.573801468258404	-0.0794444221592006	0.296239417104115
10277	-0.311831849466504	-0.0835671536058875	0.0114355714450864
10278	-0.316918008311486	0.293513926466233	0.0483644038049427
10279	-0.112017478085136	0.0805167460532878	0.156403073898403
1027	1.73658098689449	0.224054157301129	-0.911153732528799
10280	-0.152344260667411	0.354927936547425	0.199501104335472
10281	-0.447972677626263	-0.0711162370758469	0.00540689883998624
10282	0.746625810324904	-0.138434243954988	-0.256807896885961
10284	0.389763377733228	0.0714843041031088	-0.393028486906379
10285	0.343754977806572	0.154757839969538	-0.163949086730611
10286	0.645122363903686	0.146008619619646	-0.0714005392103729
10287	-0.115702244551627	0.153039627259863	0.335496330318395
10288	0.071862423715837	0.0165343289208995	0.287167678749357
10289	-0.24774536437932	0.0193914060517546	-0.418993331396889
1028	-1.31583582262131	-2.437216069836	-0.990773343374215
10291	-0.0526134173268336	-0.127158938482831	-0.217853684698261
10293	-0.0840602326478797	0.00640264121576184	0.0689037875241709
10294	0.82121747955049	0.0499632703199531	-0.0932715336167638
10295	-0.107919591341179	0.0134316993141406	0.031524800360117
10296	0.221425575960584	0.0184807254756372	-0.0647165887918213
10297	-0.0720215461534304	-0.0325552981855166	0.0526154811230919
10298	-0.149319520050817	-0.022850183514203	0.0771376918227382
10299	0.205027905609411	0.227416512668743	-0.27774500076584
1029	0.129198738972622	0.574884755521559	0.306605431691129
102	0.277991139228437	0.136842464647082	0.0515891774395838
10300	-1.16877611915391	-0.466091110409577	-0.00403322241146853
10301	0.420440368053362	0.590497123520244	-0.222503051320748
10302	-0.0120572202817195	-0.0214199536938189	-0.0042303087504818
10307	-0.461532757897065	-0.0934509927529987	-0.20450510918671
10308	0.0304947942740359	0.0317903106313153	0.199919789439135
10309	0.943293711426021	0.500616222772713	0.0108646532969647
1030	-0.00663424979326077	-0.000396266804838952	0.0109089438061565
10311	0.393522258206945	0.269876002310681	0.0940690244201443
10312	-0.166056572212247	0.585351184462357	0.334971107694576
10313	0.251778421370176	0.418858984180741	0.112276544125239
10314	0.727452212229004	-0.637741505894121	-0.59259732010857
10316	-0.00316370630441831	0.00651973347024537	-0.0112933024837201
10317	-0.022731432320743	-0.00476443041312091	0.000681398791560817
10318	-0.223801858298206	0.610129767115884	0.0779433567277632
10319	-0.417326195375566	-0.485449734816599	-0.166976457320391
1031	0.0921054208609302	-0.588190361902796	-0.308415306978116
10320	-0.187726265538287	-0.0563353270493101	0.129217940429766
10321	0.129423873202356	-0.0274868331966109	0.354403619673308
10322	-0.334355000560434	-0.110882015573534	0.04483603086108
10324	0.187314766562799	-0.101211306555442	-0.454097039574714
10325	0.157162247638076	-0.0995846905219935	-0.0744756963382223
10327	0.165364091207298	0.643531590951355	0.808549274373677
10328	-0.408054483414706	-0.374557009441416	0.0534173421788342
10329	0.348913596336502	0.0948440431740583	0.175981108042226
1032	-0.0513206815994591	0.0327968119677378	-0.0135836357186143
10330	0.555823803255224	0.447748900975284	0.316949544112266
10331	-0.28202513729392	-0.0159246474328203	0.00869041546974092
10332	-0.161137899496463	-0.0777662002889512	0.133185144516122
10333	-0.124704259749287	0.0566955136983722	-0.0723969624830678
10336	0.129553853025847	-0.0100967566511674	-0.125591393256639
1033	0.295500130846577	0.283988560742775	0.493382645326496
10342	1.03765652392802	0.373539881469254	0.335073666562236
10343	-0.0113440141436918	-0.011946102959012	-0.000406669768779011
10346	1.17772905013795	-0.884114741424353	-0.633242616627349
10347	-0.016916298660715	0.104412950614126	0.282546606227119
10351	-0.00589710798746257	-1.64149799206611	-1.18345643346852
10352	0.0809710267930681	0.313256798198175	-0.116188215201096
10360	-0.480364642460121	0.303945130524257	-0.288422101910088
10362	-0.0224034646543689	0.22107077107588	-0.0822149612866117
10363	0.319698306655176	0.073528705668199	-0.241183833877628
10365	-0.134242469284888	0.262077108299499	0.310373709703934
10367	-0.212055635492233	-0.150178204238077	-0.0307020592413956
10368	-0.106369842414888	0.00212478482249612	-0.0262200776267223
10369	-0.292641369345144	-0.114113709690119	-0.0617068068862148
1036	-0.0750676517336046	-0.618539411693989	-0.212765861027612
10370	-0.362058509624898	0.798526169677404	-0.110377238513733
10371	-0.0236090409461909	0.00163151444954668	0.0287393549061719
10376	-0.0714634392447948	-0.0773776667207731	0.46905609862554
10379	1.89372220756253	0.309572515518585	0.151909789899779
10381	0.0254588130075488	0.0133092124558676	0.0139997046216953
10382	-0.0474659593677602	-0.01274180844882	-0.00762590452365153
10383	-0.126654246969263	0.287429641152418	0.306159714004254
10384	0.224210738630203	-0.190622814255538	-0.0587423475541025
10385	-0.191582933261231	0.0520956192136737	0.465228531253612
10388	-0.101156488650368	-0.12713951786101	-0.386873370519824
10389	-0.0368791980216008	0.0313358746885761	0.0289409424031239
1038	-0.000303006530594452	-2.74259751442685e-06	0.000460573366102501
10390	-0.0205269388132168	0.339223914213556	0.287127057844085
103910	0.302560387627395	0.115841348728456	0.0534867818281715
10391	-0.278907040469217	-0.294292626645264	-0.0740739647604665
10392	-0.831112977867914	-0.469646060643131	-0.13745547668014
10393	0.179691619367595	0.0920542801341568	-0.0627579861822118
10394	-0.0998969741309326	0.00916284469881123	-0.0164274293650832
10395	0.0104808157571492	-2.0318597389764	-1.65862265735832
10396	-1.02254555915595	0.155548380672081	0.219763003224551
10397	-0.122197118774707	1.63966027173595	0.204758957646158
10398	-1.22405058474918	-1.04262221510647	-0.431806782957599
10399	-1.08088273032455	0.135196113562214	-0.253082854753405
1039	0.153728088837204	-0.0164111076563511	0.193982260035524
103	1.20462520508829	-0.0537993595918582	-0.182804685363999
10400	-0.263035221029098	0.144382975266743	-0.165135837695391
10401	-0.685285316637245	0.0389093321053142	0.119288118111559
10402	-0.119613289019809	-0.181271060127679	0.428262586706973
10403	0.498150340756988	0.233376857826297	0.374885840038164
10404	-0.125426665012806	-0.526815159601984	0.0923826047639142
10406	0.71974582944666	0.0761589394379101	1.92258850263064
10407	-0.178214670132196	-0.135914473780792	0.000150246558128231
10409	2.44524182534591	1.99051178208764	0.997232432098814
1040	0.335445161734298	0.623488994354506	0.251920877418126
10411	-0.67519856716475	-0.310523768851819	-0.268925353135566
10413	1.31773089304273	0.351834114593562	-0.373014859186577
10417	-0.025454481632595	-0.874764958411179	-1.1719926473924
10418	-0.132530501010363	-1.45070934738073	-1.2113290540672
10419	0.0813341279773061	0.408280409041074	-0.54880868129154
1041	-0.329426792833602	0.512702651893445	0.239814545510043
10420	-0.0787907235722933	-0.455698725126662	0.105575873666755
10421	0.174184240178993	-0.105632798709616	0.026850429215699
10422	-0.00220637638011567	-0.0312161464104026	-0.00132486630872108
10423	0.0308420008801562	-0.466483876445162	-0.374382734650338
10424	0.199101907240861	0.3442128291207	-0.16172825636639
10425	-0.552875423073004	0.113722455522094	-0.15496614991301
10426	0.113078042747507	-0.0978340438109786	-0.269868989181316
10427	0.519524878491365	0.0553395094301763	-0.22056861712287
10428	0.012110011028895	-0.501188466177076	-0.15969446310714
10430	0.15978457998426	0.525468562171099	0.127096483389179
10431	0.960141203612892	0.569093009583915	0.202378859631089
10432	-0.375082040475412	0.216697781546175	0.0721678762699547
10434	1.17758509669894	1.14391689734208	-0.146220868085805
10435	-0.255163742609603	0.0587323273855871	-0.081555546455049
10436	0.430475886084862	0.0813649804351826	-0.0519695622734364
10437	0.773711255146406	0.0612517847918248	1.66619283030577
10438	0.251764062157461	0.0462078181317533	-0.137391647738056
10439	0.907799413495771	1.15017157061837	1.02077367612007
1043	-0.33710374663421	-0.139084251397732	1.04886505543048
10440	1.07579241904126	0.58837199861892	0.430710354975974
10443	-0.390364237848789	-0.449085470287741	-0.878040823307643
10444	-0.279793866171256	0.124863514052473	-0.151056518797053
10445	-0.0117364721959641	0.124354829054895	0.049965759392042
10446	0.378852752052779	0.460460646683117	-0.110329471855759
10449	0.528260750645057	-0.334838188167218	0.139121951106201
1044	-0.541769399839973	-0.276092723154386	0.123701368784495
10450	-0.310530354310043	0.0219472080056811	-0.145919398428703
10451	0.475214607830662	0.331225402527211	-0.799097959452373
10454	-0.114410196764021	-0.0904209668682974	-0.116363308283708
10455	1.00866713647208	-0.430328506566855	-0.430506836875772
10456	0.661660382204412	0.170813309841662	-0.0222983005469413
10457	-0.232580001146337	-0.918608618254353	2.51685148382506
10458	-0.255722746218466	0.294092268196186	-0.115157377184139
1045	-0.22430624686423	-0.11843170837852	0.193117826105493
10460	0.274382824333443	0.20597978724111	0.497664845203214
10461	-0.555157622260719	-0.184033966941949	0.321109072782538
10462	0.0650020391330068	0.0193552309131793	0.230311968799364
10463	0.702835807477166	-0.135312605430645	-0.129287412095589
10464	-0.00737143229917869	0.298947146305333	-0.376805101607028
10465	0.824911853844352	-0.0379263176348328	-0.218282267612619
10466	0.478180821208249	0.0618730077866552	-0.138394373940073
10467	0.191287653072198	0.429654354543675	0.108365881670953
10468	-0.137712610803568	0.164325693565574	-0.175641761596381
10469	-0.716826293415613	0.296905911705654	-0.0223843387169733
1046	-0.0118419148252631	-0.0029516902010549	0.00430967804502469
10471	-0.0168576310814466	0.522865046816051	0.0421072805326084
10472	-0.248372829636367	-0.636019533006703	-1.60946253349735
10473	1.01147705584127	-0.0506614082484749	0.0920220941966949
10474	-0.0709536057112965	0.0851422113329505	-0.01832900925245
10475	-0.285587040571635	-0.095785773070328	0.36640127804054
10478	0.121217828673331	0.131786355831411	-0.315107160974733
10479	-0.0542404417833726	-0.757563080323186	-0.415272678788189
1047	2.17396462386767	0.867412804851659	-0.583389783272096
10480	0.784922697938816	0.595459578940522	-0.226794045867826
10481	-0.198639571703001	-0.159174252296436	0.0639478991340106
10482	-0.0582925462509145	-0.131230579788898	-0.254249730237454
10483	0.481744479680371	0.344232342380087	0.247099662744949
10484	0.705400849155005	-0.0122404957678972	-0.473632336628911
10485	-0.103249942384118	-0.123880250818456	0.0219311565609752
10486	1.42566155777983	0.0536316600363733	-1.05603502371393
10487	0.1989465799351	0.395646320688522	0.20179997312119
10488	0.599697622382227	0.332806987777343	0.0759749504715259
10489	-0.169955938157162	0.464747389514002	0.240265651201751
1048	-0.308152394199593	-0.194534238421634	0.396560429192497
10490	0.778228807267896	0.0399533586171454	0.104220206749051
10491	0.398980348164586	0.167907494973127	0.0628704427105831
10492	1.07780955823095	0.577154976310101	0.367217535171125
10493	-0.308401696966234	-0.0262684016017865	0.849103259546663
10494	0.00752068494736502	0.125350360023426	-0.0643191494502746
10495	0.3567416265087	0.00519640547546985	0.0220541329726709
10497	-0.0408079903895064	0.434629903565684	0.0902637155611377
10498	-0.0853103494334331	0.194019267395359	0.879206674309604
10499	-0.0160103030746717	0.0288478711580717	0.0167804976975665
104	0.205884213242572	-0.0810070041912994	-0.563786455461196
10500	-0.172992891448569	0.0244441022604516	0.167215719887459
10501	-0.0614865707568315	0.0204932564344444	0.058245943401249
10505	-0.122468317140242	-0.140753949408647	0.130396007702313
10507	0.135975889317364	0.0501867651357362	0.0178205805924758
1050	-0.099977671461235	-0.304393055553771	0.845194096193798
10512	0.279118785069764	-0.745430535667666	-1.8499613988899
