Gene	exp1	exp2	exp3	exp4	exp5	exp6
"1276999"	1.49798142446775	1.49354346429806	1.15192345812698	-0.886065924558484	2.12548982744174	0.753127935657556
"1277476"	2.32317023076597	-0.558410437456047	-0.572063755060433	0.0484586449222873	-1.70479548919994	-0.298821927799593
"1277585"	-1.61144606113658	2.07450820515857	3.21258592305722	0.313241499673357	-1.57640524571377	-0.31162922925159
"1277607"	1.36936790451895	4.48315794072251	0.394333033519839	-0.375889331714263	0.272700624194432	0.479340544235517
"1277629"	1.2587723408258	-1.29804422513846	-1.51189163612656	1.50472832673516	1.69547026267748	2.70655835106527
"1277804"	2.05367986446486	1.84570165768217	-1.57144217668174	-1.29220866069854	1.44810595545585	-0.238047519947106
"1277811"	2.49007053937772	1.49809292687456	-0.878491214235529	0.286613110416187	1.090277922094	0.175278518106311
"1278148"	-0.0118373906628307	-1.41856328193837	0.196670328607565	-0.0582632450844801	-1.66769146062846	1.64335105911889
"1278527"	0.54858041373977	-1.73278912345603	-1.04435251398598	1.37805342724355	-3.18071759021469	0.990905064675683
"1278625"	0.088275674024058	0.731724314553765	2.88074319545228	-0.0055238176157299	1.23980515829238	-0.347430292826822
"1278788"	1.2014701483581	2.95235058213155	0.013382289970913	1.32816963857401	0.798707235544954	2.37610382180391
"1278871"	-1.0947096784054	-1.93718846439649	0.549200518872088	0.235212722014081	0.717452929122759	-0.875871794466488
"1279000"	-0.793355732412545	1.22969653784418	2.52598336957916	-0.718560471607729	-0.160743676116385	1.29671941691146
"1279021"	-0.855943907027342	3.44149801331253	0.575011139624436	3.15881664723949	-1.76624144776922	1.00037262579265
"1279496"	2.79054011718173	1.40587212129246	-1.31897035925524	-0.660741484169332	1.91715843230323	-4.69906543808792
"1279577"	0.096155483209395	0.136871648367065	-2.95776154916648	-2.39294111326496	1.33599458609633	0.662388840806921
"1279619"	1.97526520811133	-1.15743906398442	-0.639396069846232	0.142683472341875	-1.55617025903681	-1.15169746785757
"1279653"	1.57774733223095	-2.35540117849289	1.01452296521235	-2.69547477856628	0.936213869818363	-3.75064685578997
"1279877"	-0.784794767661282	-0.265270110241961	0.0527995123889153	-0.890551491760213	-0.731260765384216	-0.372339866637348
"1280168"	1.35594178297901	-0.436413883606901	1.891981710643	3.16248243954742	2.19106428010934	1.20029220320939
"1280228"	0.916054195708878	0.136920077001894	1.12639177651477	-0.888880243347381	2.29747883139676	2.01041454230796
"1280299"	1.9218463628711	0.126770289459002	1.04991796111418	0.190960735176594	-2.60054077208007	-1.98682788583971
"1280317"	1.98699635138203	-0.346790945090639	0.0889231004556915	2.67270932112893	1.07018475504461	0.474621965967962
"1280555"	2.31484052837439	-0.727396546701985	-0.514093817794261	-0.717701872128998	0.842491982745937	1.25958657884824
"1280588"	1.73293947941058	0.892391311594319	1.11097446422885	0.698069038418193	-0.175030896686753	1.50362257998177
"1280696"	-2.25166501039458	-1.85320695605648	-2.31798867557429	2.38668012133176	0.221085270697038	0.082974972438662
"1280879"	-1.34459467841742	2.59411017026217	1.88092727863224	2.08310403910983	0.602004193092003	-2.25874175977161
"1281078"	0.554853441532436	-0.409234190626093	0.476851646384881	1.11772012024717	-0.333161636110488	0.538100883268534
"1281195"	0.442632074294521	1.40653239541769	-2.232139220467	-2.88014298371288	0.651752466576991	1.29141625407034
"1281372"	0.444439408265157	0.451238210535591	2.0986735995457	1.72474966982207	-0.468011026251992	0.205694754320022
"1281573"	1.34091292206479	0.71650069241361	-0.226264383849204	0.741263602949657	0.665167346518199	-1.54783364079153
"1281943"	1.88489629527928	-3.02296774275571	3.69169098702558	0.642064532443573	-3.56191641391102	2.19642440712844
"1281951"	1.16699780751435	1.38460286008583	-0.513952554449952	1.4068432377541	2.34148764457813	1.79252507103461
"3290417"	2.17494041213186	-0.856537368947967	0.203131008219151	-3.25066674225903	2.15441240960746	-0.012578281242945
"3290489"	-1.93120123974629	0.465784344258592	-0.497507495882871	1.99307066463176	0.695560238804945	-0.928420029421252
"3291022"	1.24529899890429	2.14304073075745	1.68230978307676	2.14602562852982	0.245167025542493	1.87860332920004
"3292561"	1.58437594225335	-1.21111844366056	-1.38802897219977	-1.39448531157583	-1.04063725538485	1.8026690276084
"4576191"	-4.24351982440708	-0.406022282703812	-0.386917223687627	1.54374380082609	0.249336305716318	-0.462769535843269
