Gene	exp1	exp2	exp3	exp4	exp5	exp6
"1275535"	-1.2821947318489	0.012720316031715	-0.427293074759349	-1.26475893573829	-0.309196330706147	2.40835011492821
"1275630"	1.9806445707988	2.32690842989805	-3.29291114302716	1.39196785250597	-1.21161506561573	-1.55375145159433
"1275777"	0.553091076220211	-3.8060319524112	-0.949378969128378	5.05646158666547	0.0807570690957939	-0.886067069088693
"1275917"	-0.825702657457851	1.91265978173576	-1.04936834349493	-2.14266427433451	1.83914571815805	-0.481112454257713
"1275918"	0.461390914647228	1.54554187928015	0.744370103585204	-0.81609421461259	2.31513762797342	-0.403546567331897
"1275936"	0.556070324845552	0.49966950106447	-1.52841691569619	0.278872635035047	0.0800749985470296	-2.41203776525514
"1275938"	-1.02855913342507	-1.5918127691256	0.27229379368031	0.025960551183218	1.81198329731995	-0.823158511901608
"1276396"	-2.64098957907249	0.0200792417085603	-1.30864145746059	0.0976581159876844	-0.196631534922584	-2.23501154923743
"1276527"	1.48823787441312	1.39716353788528	2.32496640613814	-3.34353232982691	-0.147696893655816	1.58545258431839
"1276540"	0.749620591359178	-0.105837507687044	4.56432384268719	0.373224864035411	-0.524337912165918	4.27699353219025
"1276588"	1.06709875880213	-2.13686507416283	0.91932137981188	0.375042779077286	-0.0282256621454922	2.76907675019746
"1276589"	-1.74612283795271	0.538119591240683	-0.409251824381739	0.153607812213888	1.2184069867223	-0.295113178917811
"1276613"	-0.281505137566724	0.683614417036788	3.55811045650066	-0.958468023882159	4.05074584381391	-1.16190591240265
"1276614"	-3.22159188303051	3.6444642267795	3.29342461712113	-1.90421128742546	0.558337372217722	7.01795379187647
"1276738"	-1.26179913414356	2.83464633779226	-2.95424557120874	1.53382361965169	1.78184885160986	2.51545671269317
"1276756"	0.733132204820734	-1.17287897221944	-2.03156043270679	0.541627509543016	-0.000999028419975956	-0.850317371398032
"1276883"	-0.868920728336568	-0.879327502031951	0.233747523287207	-0.454704535804192	1.93197771494836	-1.48798002522087
"1276887"	-1.88319397056693	-2.42647157381269	2.45304840144135	3.84768062821141	2.64720478245985	0.109366924853412
"1276999"	1.49798142446775	1.49354346429806	1.15192345812698	-0.886065924558484	2.12548982744174	0.753127935657556
"1277476"	2.32317023076597	-0.558410437456047	-0.572063755060433	0.0484586449222873	-1.70479548919994	-0.298821927799593
"1277530"	0.781064993834445	-1.05938774431728	-4.79112515412556	-1.8730976641075	0.381574918773785	-0.0401503065753089
"1277585"	-1.61144606113658	2.07450820515857	3.21258592305722	0.313241499673357	-1.57640524571377	-0.31162922925159
"1277607"	1.36936790451895	4.48315794072251	0.394333033519839	-0.375889331714263	0.272700624194432	0.479340544235517
"1277629"	1.2587723408258	-1.29804422513846	-1.51189163612656	1.50472832673516	1.69547026267748	2.70655835106527
"1277680"	-0.934920178262	2.22584403192236	0.0472936779412179	-0.591016668447244	0.38049189316313	4.28604227258152
"1277681"	-1.30035354135515	-3.16000302706806	1.53857458213067	-1.84359327843444	0.0575541718963888	1.01131622981003
"1277811"	2.49007053937772	1.49809292687456	-0.878491214235529	0.286613110416187	1.090277922094	0.175278518106311
"1278041"	-0.22463151603045	-1.87515018219318	-1.44193289290269	4.43048553513111	2.32930700926801	1.33426793838111
"1278148"	-0.0118373906628307	-1.41856328193837	0.196670328607565	-0.0582632450844801	-1.66769146062846	1.64335105911889
"1278527"	0.54858041373977	-1.73278912345603	-1.04435251398598	1.37805342724355	-3.18071759021469	0.990905064675683
"1278625"	0.088275674024058	0.731724314553765	2.88074319545228	-0.0055238176157299	1.23980515829238	-0.347430292826822
"1278871"	-1.0947096784054	-1.93718846439649	0.549200518872088	0.235212722014081	0.717452929122759	-0.875871794466488
"1279021"	-0.855943907027342	3.44149801331253	0.575011139624436	3.15881664723949	-1.76624144776922	1.00037262579265
"1279044"	-0.200117472383465	0.135783419620698	2.13027787889046	1.8042265575972	0.39399719024423	0.420667325531961
"1279199"	0.664182237963804	2.36807160038754	0.419290531786878	1.0856346679263	-0.408343024410153	-2.02357550669413
"1279496"	2.79054011718173	1.40587212129246	-1.31897035925524	-0.660741484169332	1.91715843230323	-4.69906543808792
"1279556"	1.33292347616792	-3.28170935523233	0.758855450664664	-1.63649202422544	-0.33651421635309	-0.348977532711102
"1279559"	-2.41207409036346	0.575503273600696	2.71776999846865	-1.47802483097708	-0.0581134263944499	2.9823054344991
"1279619"	1.97526520811133	-1.15743906398442	-0.639396069846232	0.142683472341875	-1.55617025903681	-1.15169746785757
"1279811"	-0.882810723223368	0.626828442584657	0.417529321743902	-2.96081228198387	-0.230682933289489	1.30762549053727
"1279877"	-0.784794767661282	-0.265270110241961	0.0527995123889153	-0.890551491760213	-0.731260765384216	-0.372339866637348
"1279930"	-1.77869267580105	-1.05155619816092	-0.504948992255319	0.353740659193978	2.41541378320492	1.98333797398916
"1280168"	1.35594178297901	-0.436413883606901	1.891981710643	3.16248243954742	2.19106428010934	1.20029220320939
"1280228"	0.916054195708878	0.136920077001894	1.12639177651477	-0.888880243347381	2.29747883139676	2.01041454230796
"1280299"	1.9218463628711	0.126770289459002	1.04991796111418	0.190960735176594	-2.60054077208007	-1.98682788583971
"1280317"	1.98699635138203	-0.346790945090639	0.0889231004556915	2.67270932112893	1.07018475504461	0.474621965967962
"1280555"	2.31484052837439	-0.727396546701985	-0.514093817794261	-0.717701872128998	0.842491982745937	1.25958657884824
"1280588"	1.73293947941058	0.892391311594319	1.11097446422885	0.698069038418193	-0.175030896686753	1.50362257998177
"1280696"	-2.25166501039458	-1.85320695605648	-2.31798867557429	2.38668012133176	0.221085270697038	0.082974972438662
"1280879"	-1.34459467841742	2.59411017026217	1.88092727863224	2.08310403910983	0.602004193092003	-2.25874175977161
"1280884"	-0.977345559116364	2.36783091657685	0.098815529212189	-1.45766537361164	0.330620043376088	1.36362405259766
"1281135"	-1.75323590330069	-0.516001921905644	0.751813849695254	-0.303563984327025	-0.316490432332738	1.07333083164608
"1281195"	0.442632074294521	1.40653239541769	-2.232139220467	-2.88014298371288	0.651752466576991	1.29141625407034
"1281370"	1.93736372720068	-0.709068690840718	2.85427984766865	0.074116355647802	0.651224016847718	2.29089248289554
"1281372"	0.444439408265157	0.451238210535591	2.0986735995457	1.72474966982207	-0.468011026251992	0.205694754320022
"1281573"	1.34091292206479	0.71650069241361	-0.226264383849204	0.741263602949657	0.665167346518199	-1.54783364079153
"1281753"	1.08178747395008	-0.04709682161248	-0.027803372226481	1.80273966117344	-1.09335084408241	0.370784299880687
"1281917"	3.38164489516496	-6.09534789203048	4.19083346902015	-1.90304068661654	0.975198564263253	1.32162070593966
"1281943"	1.88489629527928	-3.02296774275571	3.69169098702558	0.642064532443573	-3.56191641391102	2.19642440712844
"1281951"	1.16699780751435	1.38460286008583	-0.513952554449952	1.4068432377541	2.34148764457813	1.79252507103461
"3290417"	2.17494041213186	-0.856537368947967	0.203131008219151	-3.25066674225903	2.15441240960746	-0.012578281242945
"3290489"	-1.93120123974629	0.465784344258592	-0.497507495882871	1.99307066463176	0.695560238804945	-0.928420029421252
"3291022"	1.24529899890429	2.14304073075745	1.68230978307676	2.14602562852982	0.245167025542493	1.87860332920004
"3292561"	1.58437594225335	-1.21111844366056	-1.38802897219977	-1.39448531157583	-1.04063725538485	1.8026690276084
"4576149"	-2.88167812350207	0.0213779587836549	0.619298615595828	-2.46856230900493	4.3136902518449	-1.53628339553352
"4576191"	-4.24351982440708	-0.406022282703812	-0.386917223687627	1.54374380082609	0.249336305716318	-0.462769535843269
"4578014"	-1.89989260275884	0.258600873142417	-2.4461638293784	-1.53214836030612	-1.18065895279163	1.85107374174536
"4578109"	-1.92583152629003	1.98614607642984	-0.793864021234136	-0.00833846670816002	-1.63887475587487	-2.01136038794683
"5668300"	0.130059848384603	-1.10907159750232	1.61382621414762	0.070057901408664	0.574332565157575	-0.63990372108956
