exp1	exp2	exp3	exp4	exp5	exp6
AGAP006635-RA	-0.672684016642128	-0.641713788077194	0.13627351700696	0.0269263058099243	1.9756381387916	0.00286495937940719
AGAP001768-RB	0.0973133011013997	0.451479318204908	-0.0691881479733462	-1.44109911841432	-1.63391953665217	0.278791547711569
AGAP003831-RA	-0.517241265355566	-0.674044540998371	0.0702090585109433	-0.246845197055779	-0.747677367871265	2.0806129829435
AGAP002678-RA	-0.445721248730649	-1.38372472681154	0.946159089574417	-1.38570417333594	-0.493558422935401	0.253347492829764
AGAP003060-RB	-0.202770850850354	-1.03213743778271	-0.663680687104499	-0.867089198584561	-1.44276523839918	0.52211806503095
AGAP003726-RA	0.272352955820583	-0.454822658329166	0.922874334679536	-1.28255356811345	0.64241237817592	0.499650136838493
AGAP000167-RA	0.711111577944155	-0.925846418637265	0.100072425907808	-0.849621846544474	-0.592681103854745	-1.83868945120548
AGAP010355-RA	-2.95363730969134	0.46758789149782	-0.015595765564957	0.0787132932452746	0.271639673490659	-1.15667494202398
AGAP010795-RA	-1.48082612220792	-0.499922092999584	-1.04528762983399	0.509984291735129	-0.493289447271613	-0.21593283043577
AGAP000731-RA	-0.104945628661573	-1.34833791278892	0.61730802169527	1.43514065837598	-0.217511136661243	-0.642699839254381
AGAP006994-RA	-0.696046916091951	-1.9296116270603	0.18813012049053	0.538254515290313	0.825337054797182	-0.149221819442021
AGAP000239-RA	0.399895211653848	-0.175974071082032	0.315658027235552	-1.68437981883896	-0.0645131922963647	-0.0472072370648047
AGAP009699-RA	-0.346918064433005	-0.526007007246548	-0.988982537574071	0.53684459551244	-0.142789302492615	-0.947724355888507
AGAP000596-RC	-0.289243101243622	-0.0983675175138669	-0.702274397738202	-0.8886049938101	1.07035334145244	-1.53040846366583
AGAP005634-RA	-0.413018710752579	0.620635477310723	-0.496806188475196	0.289997101249804	0.545420179743334	-2.80655508891714
AGAP009090-RA	0.925728278653916	0.22394082069504	0.640770885614475	-0.739814348981579	1.68200786258834	0.577103869085053
AGAP005703-RA	0.00131919381081138	-0.574042995399786	-0.194024014228268	0.560385455849302	-0.308231983492553	-0.63305102221976
AGAP012037-RA	0.682598203062375	-0.699920503297625	-1.01945219945126	1.65406340223879	-0.0647122892573776	1.07396155515513
AGAP005345-RA	0.679541700267119	1.0524057115584	1.20519713703058	0.904616644800637	0.551526005179831	0.402578249415575
AGAP003523-RA	0.423278275922907	1.43226429244923	2.61019142352345	2.20915942277649	-0.00705182519024486	-0.445103141880578
AGAP005498-RC	0.218865056461026	-0.522235767348184	-0.0998477249471979	1.89862517311948	1.37892825255854	2.05482857776939
AGAP005347-RA	-1.77976466207184	-0.704672589246908	1.25741466147834	-0.767782837695316	-2.13677300128755	0.687349144269438
AGAP000085-RA	0.144020895305467	-0.195142209337948	0.465892664170547	-0.180489814155485	-0.920513387274938	0.843512785252664
AGAP011681-RA	-0.125870017858559	-1.06929929140979	1.1156330052945	-0.198462259585471	-1.14247743030694	-0.989675673747966
AGAP010509-RA	-0.00518646966409944	-0.240934836103691	-1.82303208500535	-0.103096256328242	-0.140771881532248	-0.316794760529925
AGAP002340-RA	-0.229205649887217	0.998730463763266	-0.50494753179546	0.426891958923791	-0.442911226890545	-0.580490933222985
AGAP011378-RA	0.782659801487745	0.602815807958995	-0.53712797642974	-0.658981720728431	-0.432310910602207	0.136882390515515
AGAP004017-RA	0.670196223570207	0.291438104100064	-2.26550805438243	1.43504063561126	-0.568348176581702	0.0695895023144906
AGAP012407-RA	-0.016100515330512	0.0997740545342397	-0.560594428182142	2.29706733587178	-0.750220656096997	-1.3892057363526
AGAP010101-RA	-0.354398129647626	-1.34220429396894	-0.293678933593888	0.773226742182032	-0.107023486746163	0.117430074243771
AGAP000562-RB	-0.340242631163788	-0.447408716985754	0.00931059831862082	0.434618906453665	0.446359418540949	0.17447858436466
AGAP005467-RA	-0.77473046735203	-0.804577382908879	-1.00644353195157	0.674225674602558	-0.37424625930503	2.34521480940065
AGAP009187-RA	-2.01100129485123	0.370973573295775	-1.90645943350143	1.68443607371641	0.979627198668581	-1.35352991831551
AGAP007699-RB	-0.317521981474514	-1.7557119430194	-0.341592684034465	-0.468471860207201	0.364705198104523	0.38227193851362
AGAP005538-RA	-0.577684354600114	-0.0986765580827309	0.20578552429676	-1.12578870758044	-0.906811029514523	0.0277320144602067
AGAP008480-RA	0.410873457224884	-1.50329380904225	0.572701456489876	0.430194625512769	-1.62122833717391	-1.18161922975887
AGAP009131-RA	0.16426603415387	0.772058525716981	1.01050526247546	-0.804536350067669	0.373112098224875	-0.684879665046902
AGAP011005-RA	1.47137029501713	-0.337424278245781	0.505427675253848	-1.38221712173154	-0.702595978464453	-0.162025753507006
AGAP013095-RA	-0.716981487565022	-2.31046829669676	0.220184830830808	0.738201531360812	-2.37727517177227	1.64365023157605
AGAP001083-RC	0.823647000694347	0.564541681678665	-1.00216577718239	1.86204053419811	2.34629523008212	0.536073856814603
AGAP001581-RB	-0.0708902298128883	0.744062520985394	-0.0303996132682265	1.921339363616	-0.06448603516613	-2.2886538471789
AGAP000037-RA	-0.41409531891663	0.378059709111464	0.106171362237384	0.790336789520047	0.944159842155255	-0.119876102864298
AGAP002814-RB	1.14961894629241	-0.125932837565046	0.0966694734754079	0.0175974742030594	-1.47049365701741	0.710980318582395
AGAP001583-RA	-0.387438384328907	-0.133502572331729	1.90699912126852	-1.6092922381347	-1.21100864404296	-0.630465692086021
AGAP011811-RA	1.57134542638453	1.36500155096287	0.116232006658613	-0.330768876690769	-0.380704321642906	0.486360494065673
AGAP003845-RA	-0.678775669810033	1.2176994188921	0.573559335533981	-0.144907340976066	-0.593433088839567	-0.323795505974577
AGAP003516-RA	0.731612473055251	1.8038118288866	-1.70584069431759	-1.47483504619596	0.963058313284337	0.293746912567292
AGAP005365-RA	-1.93534562618593	1.86053847775168	0.77133530922067	0.610379692551497	-1.190197477959	0.330221557260415
AGAP010955-RA	-1.2592451897217	0.734930277901394	-0.00762306426053511	0.440741675595416	1.18985412770575	-0.037192726244217
AGAP005061-RA	-0.702252098099749	1.14125416252875	0.118995471589852	-1.11195298086473	1.26252609807165	-0.00954100512126684
AGAP006544-RA	-1.63474620989628	-0.801446557624525	-0.806256769026651	-0.0763210460305076	-1.28660721219622	-1.29419648897785
AGAP006966-RA	2.29713063102807	-1.11256005196837	0.356132627842656	0.216264008659255	-0.00741405058063383	0.739228924826518
AGAP013174-RA	-0.131805212709417	0.370183954642982	1.06096168445042	-1.36445700173643	-1.66988970282362	-1.12117367343597
AGAP000957-RA	-1.49588674702032	0.744825918427769	-0.347967579954204	-0.860231930593952	0.759758292314173	-0.315259897142105
AGAP002364-RA	-1.84313477809902	-0.179007384851437	0.116691362993648	-1.42026269646852	1.90262356325627	-1.7262736120874
AGAP005057-RA	0.0390816867703832	-0.447994541781064	-0.147323644295378	1.00281081132334	1.07990254855183	-0.11837879428845
AGAP013024-RA	0.57444611750466	0.548669457518884	-0.737830067954902	-1.10997964157542	0.0858084780390877	0.668609634019227
AGAP003546-RA	-0.127977260078157	-0.733179049535198	-0.795363205392396	-1.69479281096465	0.836955693291971	-1.20951727824902
AGAP007751-RA	-0.258972930881075	-0.285383306091974	1.70129798115604	-1.25030114019286	0.539674625932349	-0.526888718808786
AGAP011971-RA	2.14165172350065	-1.26814058249726	0.178924183090145	-0.603514924622787	0.980904828741892	-0.367470946339631
AGAP004124-RA	-0.392876379263174	1.45674170167545	-0.758674971721745	-2.12943522858792	0.424593034334973	-1.09301982708474
AGAP002078-RA	-0.637996197280431	-0.0844727035133424	-1.8907071863796	1.10010588587753	0.064377580861154	0.668440244185127
AGAP013406-RA	0.511021275433757	-0.0120682888601547	-1.40551376847531	1.26627976095244	-0.616104160271765	-0.138009259622261
AGAP008450-RA	0.305605194503039	-0.0984310170104657	-0.553454589236915	-0.98473107022833	0.0788743264551135	-0.0525413668065846
AGAP008996-RA	0.513859229409977	-1.13592145353939	0.389989773430526	0.492252719079458	0.186411097220854	0.0124091485398187
AGAP003255-RA	-0.453804282701795	0.705185127506755	0.354830487038314	-1.18396947675546	1.28541887618356	0.488119400854027
AGAP002245-RA	0.41341854077376	-1.17466309430627	-1.27796506128526	-0.73012530709263	0.170279749872955	2.5285890146287
AGAP000156-RA	-0.777781271435042	0.0563322416666756	2.327886700053	0.137533549510272	0.736639692463951	-0.158741052393716
AGAP006500-RA	-0.358621100902282	-0.743515482540963	-0.686676534471847	0.426810418761895	-0.286177059846643	-1.02057565448944
AGAP013192-RA	0.179322777653114	0.271149223243861	1.06660620134338	0.592113822006859	-1.1255675916149	-0.426271317935344
AGAP009369-RA	0.476018076064723	2.30951260506376	-3.08903591030125	0.507754463620817	1.82134833266256	0.130081557770669
AGAP001752-RA	1.38445699561573	-0.620594260200869	0.588902539220022	-0.773539218340462	2.23045785521934	-0.703694334069922
AGAP003728-RA	1.97031701424956	1.06428195945686	0.264500378031053	0.739487646895214	-0.592632399591866	1.72888405116908
AGAP009368-RA	-0.569363147313893	-0.839463582430544	-0.13337123385061	-1.03073209817555	-1.44656466665893	1.40973256537198
AGAP005158-RA	-0.666409413685221	-0.924381450859181	-0.35466335385241	-1.34773274519888	-0.290999154343919	-0.423415628150894
AGAP005079-RF	-1.00383792908646	-0.791336530520014	-0.16007912431802	-0.415504808689032	0.305345749212434	-0.452260585396783
AGAP005712-RA	0.126041445121282	-0.237577018819028	-0.340562002755032	-0.119875719529199	1.00257790548736	0.382373726742541
AGAP004789-RA	-0.68415435958511	-1.81148570256485	-0.0460111966115503	0.186724433963963	-0.788089078195873	0.903645580525969
AGAP004095-RA	0.562110681175662	-0.888818693081091	-0.909608194864569	-0.83273905854465	-0.573987589053515	2.41437461846708
AGAP013451-RA	-0.539454230511383	-1.02909478106273	-0.325398630832078	-0.563860371457005	-0.0432101948642281	1.13319829276098
AGAP011029-RA	-0.530592593578059	-0.567086988382664	0.846788682963647	-0.368503779503936	0.0830056624331042	-0.796011306576207
AGAP006618-RA	-0.258814941530102	-2.14552443567878	0.664313038592801	0.246001006438054	-0.140144510216091	-0.752581118775071
AGAP008122-RA	-0.130640110850906	-0.688209979451035	-0.326036074730097	-0.261215439505574	-1.30755071962626	-0.860611565639616
AGAP007511-RA	1.69921436988209	0.402196479187743	0.382464257587807	0.160423044612027	0.855283484958442	-0.250599635585333
AGAP000169-RA	1.08732125650199	0.0966710347346623	0.237748675078659	0.18063001236824	0.393603599939095	-0.789920194696296
AGAP012945-RA	0.840120047623865	0.156297663572065	0.278411047990972	-1.95265742003755	0.25811480122328	-0.803692987900674
AGAP001579-RA	0.200585066638698	-0.286468795437485	0.839458800966649	0.916014913914497	1.41688667698621	0.620122072411496
AGAP006087-RA	-0.152456913723971	0.859130496107843	0.907666276413925	1.07023140478348	-0.856671977202097	0.332407284744321
AGAP011473-RA	0.415513226375821	-0.571408562802875	0.433803429776769	-0.589965632385517	-0.406775638576707	0.63309191856732
AGAP013194-RA	1.35401045595096	-0.221637713702601	-0.612663776770108	0.981367080192468	-1.85542759830313	-0.160283458992732
AGAP005691-RA	-0.222124801563022	-0.613028487666045	0.245308497011688	0.062204023470616	0.0053610744515907	-1.03729660351033
AGAP013379-RA	0.794200145601175	-0.229178370699299	0.473456298708051	-0.246900857790982	0.7798941392994	1.39545382280027
AGAP009432-RA	0.0627343832799539	-0.888237741630406	0.5837687411897	1.28478402832812	-0.766959003618788	-0.154021532482362
AGAP010100-RA	0.59556841644542	0.203855632221562	0.991135143995284	-0.329715979323829	0.98649670875574	0.935561213411624
AGAP012290-RA	0.282737516438796	1.5693479789515	0.100813821365116	0.292742088580578	0.915140714702339	-0.237921700453321
AGAP011055-RA	-0.578581360576509	-0.606045473735049	0.0618569210744935	0.492309958924352	0.795708294509047	0.338924090843801
AGAP005288-RC	0.453948361035621	-0.690923111270801	0.421969897244563	1.13812214607506	0.801100887940925	1.63968612460043
AGAP011653-RA	-1.93418975804702	-0.307418354233165	0.554661275025156	-0.555631135610504	-0.206126162789598	0.289285766223834
AGAP007050-RA	0.326720843453862	-0.458143912816518	-1.78984636013764	1.37433241838317	-0.739133838828808	1.77436198657562
AGAP001759-RA	0.148930252987306	-0.187151810375834	0.590597814668829	1.3799353659307	-0.381090307287051	-0.423264881420909
AGAP007590-RA	0.240437321647201	-1.80735476383881	0.60338416447989	-0.230106844472006	-0.379085017064832	-0.289863794985874
AGAP013122-RA	-0.298010213969586	-1.02442326196074	-2.29938170551342	-0.118099231630157	0.554135790575906	1.74503111561307
AGAP013284-RB	0.874165098316713	1.74324176180848	1.14733440403959	1.66206187456603	-1.2269117533167	-0.880100355150666
AGAP009506-RA	-0.845430206714038	0.213416828750895	-1.45524360759863	0.0691539719641343	-0.0329813389785621	1.55766920645863
AGAP006195-RA	0.426793115457682	1.11626960984685	0.00104255824633412	-1.79059068595045	1.15195552687677	1.21939751712264
AGAP008643-RA	-0.650559273719996	-1.05123094859454	-0.361952153086632	-1.5707239760532	1.75727366305007	-1.00145080952499
AGAP006746-RA	-0.537790326694785	-0.507575495107855	0.318855109766006	-1.07582293904657	0.541842514297238	2.36961025974561
AGAP011066-RA	1.24609816187836	-0.149793084521087	0.0689071488633917	-0.553115752210599	0.622177379448886	-0.77436379759074
AGAP009718-RA	0.073839817171271	-1.04412648106369	-0.6675335591466	0.736337318103202	1.32119817786085	1.1213424799578
AGAP004299-RA	0.504465138951924	-0.73313186575858	-0.868878456999481	0.0461747519100787	-1.22616062044458	0.71091743331474
AGAP009228-RA	-0.461848464455518	-0.477813448422902	0.436706709271643	-1.20514389917704	-1.07370086101455	0.822039043582764
AGAP005953-RA	0.169181637979409	-1.2824116433763	-0.197032381764825	-0.803636118745561	-1.14689953821777	-0.0622163660066836
AGAP013310-RA	-0.386489539587286	-0.0151977969069755	0.946821628879842	0.355132814081242	0.848832288031033	0.394006049833951
AGAP011779-RA	1.92376031569103	-1.03221645591841	0.78613721418733	0.996785383701001	-0.032280042651283	0.883910890588284
AGAP003837-RA	0.341415983562286	-0.949977026198875	0.458683368041705	0.657674349807432	1.8206824109951	-1.18544639296954
AGAP007877-RB	-0.674280987255494	0.254785260043391	2.00721301797786	-0.563948392666821	0.894766374166784	1.0779304458588
AGAP005784-RA	-0.383841937715093	0.291743183173407	0.14253029202628	-3.42767883868049	-0.569119535014257	0.167615896263135
AGAP011257-RA	-0.981464528212982	-0.919440558189446	-0.413770370199106	0.124082573054318	0.214402496346236	-1.34177823721831
AGAP003889-RA	-1.17539313633159	0.569252231663777	0.147151191425732	-0.095999227217234	-1.27135422816846	-1.73239960901075
AGAP011237-RA	-1.57323878609566	-0.000565332801236113	0.0145603194288437	0.0572404675031322	0.401586870125	0.0235867732670982
AGAP013526-RA	-1.57053803561126	0.0375021623400968	-1.10727282999033	-0.894194196399471	-1.05470140123553	1.12869849204545
AGAP002050-RA	-0.348813704562146	-1.15173961948765	0.339534100148804	-1.28288137239753	0.603437822483789	-0.279138623060843
AGAP001276-RA	-1.57945229859886	-0.411279117227038	0.533132291615681	-0.0553311246629441	1.55212985711542	-1.98134855076864
AGAP012906-RA	-0.794562221712792	0.409888029337307	-0.206993647860011	-0.536850230528734	2.90066403123718	2.43744713567164
AGAP008821-RB	-1.2438367913202	1.20783963906294	-0.273522496048936	1.76169504912324	1.62070377046718	-0.973798911185962
AGAP010502-RA	2.10145172882612	0.719756702877234	-2.13560684145827	-0.597251010688576	0.921967322313796	-1.03532925637133
AGAP004819-RA	0.313658859478383	1.74093189004169	-0.291105805783432	-1.30588480648667	1.14200571739147	2.31979813211736
AGAP011073-RA	1.18773770863955	-2.13243806978612	-1.07409178068582	0.711373487549094	-0.223800713983144	0.78598576556837
AGAP006501-RA	1.44293466426195	0.282006187933888	-0.343001823019409	0.4395723460513	1.16701446679936	-0.962571861117647
AGAP002420-RA	2.354422441572	1.13397473819503	-0.266138736466266	-0.3926032380884	1.11272666847771	1.14291673732497
AGAP007236-RA	-0.546543225308664	1.6941762920189	-0.0942384388145124	-0.0234042916193926	1.97516466280581	-0.331474406942423
AGAP008984-RA	-0.983634526841598	0.3659886526481	-0.889191863861203	-0.520562998274277	0.601978032468054	1.09393675554412
AGAP005456-RA	-0.117902209545183	-0.944221488341252	1.41148582321044	0.498659747535037	-1.05517353486805	0.827540391165748
AGAP009659-RA	-0.915315192094025	0.735789545728	-1.0464142150783	-0.0693399408193724	1.72634907265197	-0.216789383439109
AGAP003053-RA	-1.33400425335645	1.08849383668148	-0.131370283486531	0.764795946778382	-0.218455129270568	0.230878000946147
AGAP001958-RA	-0.546092927617611	-1.02918839465029	-1.53548550135389	0.845699421181324	-0.244427489456079	-2.17635781416192
AGAP010438-RA	-0.754632342534681	1.41250911637881	0.959396775470158	0.0173996191964435	-0.186945872957887	2.17463211203604
AGAP012328-RA	-1.15599180718773	-0.314397903330222	-0.0415123576904201	-0.191886713709438	-0.0329492547022989	0.671696848477373
AGAP010818-RA	-0.326899398859458	0.265428321685772	-0.63830913872436	0.351383176207047	1.2002084014248	-0.194725707507274
AGAP004106-RA	1.47955823000856	2.41020389486184	0.46960005434705	-1.95760599212048	-1.50009821098459	-1.72433446437691
AGAP007046-RA	-1.83131369090647	-1.09437528768054	0.130448313191174	0.733973752941704	1.42700490966331	1.03382877966742
AGAP007373-RA	-2.46840677368603	0.544585332979533	1.02923594768741	-1.15441543748254	0.156750984392343	-0.787415582684893
AGAP002905-RA	-0.881013378613385	0.61407289836178	-1.25741697911376	0.591665932365839	0.401222869811438	-0.571770885511094
AGAP012406-RA	-0.299310317359443	-1.72469765981528	-1.23962222101302	-0.103857993242744	0.525897645312205	-0.120197124220972
AGAP003754-RA	-0.367142837727814	-0.165014346516503	0.537220200680514	-2.87603759142072	0.537968137609451	-0.715075412745964
AGAP008775-RA	-0.661102809689975	0.319486374667595	-1.41103197288426	1.92601194412692	1.08423454127369	0.379159364567521
AGAP003727-RA	-1.42804983679212	0.137289570264319	-0.143722256933395	-1.39147683094372	-0.409058946979188	0.583287188345694
AGAP005338-RA	-0.149525909050933	0.143454128618917	-2.17092831370847	-0.550660040554953	-0.888312196073023	2.00811235218157
AGAP009119-RA	0.586664062269757	-0.475407826523115	0.526479222491472	0.233718293824207	1.38766733500376	-1.14018068572512
AGAP011639-RA	-1.54745207131782	-1.06944751930995	1.33113598386669	-0.661959705840041	1.00716764410188	-0.796422143357909
AGAP007160-RA	2.19055777060028	0.565381407440262	0.267805213051026	1.13196622518947	0.285692200637628	-0.56692078594928
AGAP004007-RA	-2.45148216081546	-0.419174517147715	-0.822311020505467	0.133704262558796	-1.8222074208388	-0.167939353929639
AGAP007146-RB	0.926295027024975	-0.421187741235298	0.193127098188777	-0.301589716993213	-1.09821589475265	2.33047140583216
AGAP005475-RA	1.61183392825721	2.23330035051912	0.333707862581698	-0.963943609270753	0.64875301121951	-1.77467228774298
AGAP003601-RA	0.109065701220493	1.5487294689939	-1.18787958768213	0.383213330207474	-1.48863061750771	0.196046881766714
AGAP007257-RA	0.149366604360567	-1.62632838924846	0.501760412268854	-0.247276534597664	0.941032444641526	1.04262294253343
AGAP002202-RA	0.356502885247051	1.28760781331524	0.756604241243316	-0.0535630351763562	0.216269260004235	-0.946665366088291
AGAP010365-RB	-1.27827126588953	-0.216396944273063	0.020916837631506	0.45809926020561	0.84295198377856	0.739452316359294
AGAP002566-RB	1.2610183197926	2.22895531684448	1.35426331876513	-1.12121015430775	1.63831755588552	-0.881121988905938
AGAP000358-RA	-0.119088244132886	0.0731175156495478	2.39675764691266	0.61804690837997	1.28451636462535	-0.535644421842067
AGAP006985-RA	0.250603576750821	0.296441255995861	-0.750172612473629	1.33356619981015	-0.127459126216714	-0.134063786854917
AGAP009720-RA	-0.323695211710205	0.728440242414343	1.3066584964759	0.368397366453463	0.750403449995452	-1.78440914457298
AGAP012644-RA	0.682046487364703	1.40776598103853	1.31653492879224	0.492315503455353	0.287630239245821	1.68691401187433
AGAP010540-RA	-0.0273388707012371	-0.862194538536498	-0.436609042264304	-0.250344782768783	0.381316336976312	-0.421519835420018
AGAP003194-RA	1.10461471466178	-0.482153014664612	-0.615930179641937	1.63186690112715	-1.16349087064929	0.971994424946016
AGAP001501-RC	-0.251693622586318	-0.767805244929356	3.04968974969472	-0.383149540604631	0.346764780236022	-1.97118461595539
AGAP000622-RA	0.259513906951893	0.365967281504959	0.0758626205863912	-0.0129554013213261	-0.401585284897715	-1.0330865055472
AGAP003014-RA	1.29507312694407	0.552575626097346	-0.242049573988251	1.63003556391472	-0.437843151832012	1.17070226671182
AGAP004175-RA	0.191523722661468	-1.45766770954889	-0.209562793114498	-1.8414200486737	-0.911537709704967	1.40178565591605
AGAP010009-RA	0.0642427386101471	0.718321416355383	0.68422522945182	0.944362536453262	-1.43209768729138	-1.60319688451858
AGAP007265-RA	0.00394984699796946	-0.557583140921676	-1.47455529989382	-0.340888346863638	-0.490282068026637	1.24116551057248
AGAP001624-RA	0.0143944188097968	-0.752844452304291	0.496745807277388	1.66975479801077	1.02181532861078	-2.06319186105149
AGAP005378-RC	-0.578419735341709	3.67741689444655	-0.421197176928207	1.57621060604758	-0.504542585152177	-0.365016564340553
AGAP013155-RA	-1.32397718452854	-0.0270240256400511	-1.6811957834579	-1.39738282803456	3.03293818114353	-0.682937179295738
AGAP007952-RA	-0.393711618910394	1.26459698406703	1.46082423467501	-0.0345718101948529	0.320312978869901	0.145867862366717
AGAP008776-RA	2.21205741327852	-0.453547459846329	-0.451554551443549	0.108291538509922	-1.03586634623714	0.141662335542604
AGAP003971-RA	-0.631553032374947	-0.26399667838396	-1.41831258497247	-0.769714558462437	0.0175392247705922	1.25140837142455
AGAP000267-RA	0.538140974633544	0.17581881053107	-0.311376792173658	0.520710572794355	-0.584584925751185	0.577138619252243
AGAP010711-RA	-0.294823503737072	0.503334911585006	-3.06106712299853	1.1953155525825	-0.399425922203257	1.44153814989962
AGAP009004-RA	-1.80143069709261	-0.961231390947417	-0.299681460762944	0.199492060074382	0.256627653301821	-0.91479155200871
